date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EAI,0.0,6.05,None,167153000,None,3886000,3886000,-419711000,None,None,None,17302000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,None,0.059,118747000,118747000,None,0.0,0.0,1576142000,2463934000,0.0,2006-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,395693000,None,None,None,0.0,776814000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-2821000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,402174000,None,3886000,3886000,-295426000,None,None,None,14957000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,None,0.059,121367000,121367000,None,0.0,0.0,1576142000,2463934000,0.0,2006-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,289577000,None,None,None,0.0,468028000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-178810000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,752377000,None,3886000,3886000,1845000,-153109000,None,None,-9143000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,51317000,0.059,119851000,119851000,None,0.0,0.0,1576142000,2463934000,0.0,2006-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,45049000,None,None,None,0.0,138424000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-2250000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,187222000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,580921000,None,3886000,3886000,412354000,None,None,None,-72718000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,1001852000,0.059,118456000,118456000,None,0.0,0.0,1576142000,2463934000,0.0,2005-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,96443000,None,None,None,0.0,352906000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,33719000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,-688492000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,0,None,3886000,3886000,703505000,-1241307000,None,None,15137000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,325185000,0.059,None,None,None,0.0,0.0,1576142000,2463934000,0.0,2025-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,334071000,None,None,None,0.0,627913000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,annual,0.0,None,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,1720165000,None,3886000,3886000,267780000,-928418000,None,None,7558000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,338890000,0.059,310000000,310000000,None,0.0,0.0,1576142000,2463934000,0.0,2024-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,293622000,None,None,None,0.0,823649000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,annual,0.0,None,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,1030336000,None,3886000,3886000,90285000,-1032952000,None,None,-6351000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,469459000,0.059,417000000,417000000,None,0.0,0.0,1576142000,2463934000,0.0,2023-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,402081000,None,None,None,0.0,941021000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,4583847000,None,0.0,None,None,2025-10-31,annual,0.0,None,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,40200000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,5288739000,None,3886000,3886000,2906012000,-852794000,None,None,6943000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,2190371000,0.059,859996000,859996000,None,0.0,0.0,1576142000,2463934000,0.0,2022-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,1097138000,None,None,None,0.0,2585490000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,45400000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,6422112000,None,3886000,3886000,2562023000,-898193000,None,None,18359000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,2242944000,0.059,793441000,793441000,None,0.0,0.0,1576142000,2463934000,0.0,2021-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,1118719000,None,None,None,0.0,2300713000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,7882115000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,-719281000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,5156861000,None,3886000,3886000,3415817000,-795709000,None,None,-27458000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,2257750000,0.059,766844000,766844000,None,0.0,0.0,1576142000,2463934000,0.0,2020-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,1406653000,None,None,None,0.0,2689866000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,12299963000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,-214435000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,4631505000,None,3886000,3886000,1638362000,-676293000,None,None,-28173000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,2182313000,0.059,728011000,728011000,None,0.0,0.0,1576142000,2463934000,0.0,2019-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,1258244000,None,None,None,0.0,2816627000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-50000000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,433716000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,687638000,None,3886000,3886000,470805000,-688727000,None,None,6210000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,383278000,0.059,93357000,93357000,None,0.0,0.0,1576142000,2463934000,0.0,2018-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,252707000,None,None,None,0.0,211825000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-53868000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,38500000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,817000000,None,3886000,3886000,259463000,-829312000,None,None,3402000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,370534000,0.059,16428000,16428000,None,0.0,0.0,1576142000,2463934000,0.0,2017-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,139844000,None,None,None,0.0,555556000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-20599000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,37400000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,948595000,None,3886000,3886000,282858000,-947995000,None,None,29929000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,361323000,0.059,6631000,6631000,None,0.0,0.0,1576142000,2463934000,0.0,2016-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,167212000,None,None,None,0.0,676511000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-115283000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,38700000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,688635000,None,3886000,3886000,1014000,-685274000,None,None,-11791000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,349742000,0.059,6873000,6873000,None,0.0,0.0,1576142000,2463934000,0.0,2015-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,74272000,None,None,None,0.0,474890000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-194092000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,36500000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,643907000,None,3886000,3886000,288285000,-600628000,None,None,-9394000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,340973000,0.059,16873000,16873000,None,0.0,0.0,1576142000,2463934000,0.0,2014-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,121392000,None,None,None,0.0,403826000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-183271000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,36300000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,526688000,None,3886000,3886000,215712000,-524473000,None,None,7471000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,314581000,0.059,21873000,21873000,None,0.0,0.0,1576142000,2463934000,0.0,2013-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,161948000,None,None,None,0.0,401250000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,27900000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,721728000,None,3886000,3886000,226065000,-723248000,-161869000,-508000,-68000,None,None,-14202000,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,317429000,0.059,16873000,16873000,None,0.0,0.0,1576142000,2463934000,0.0,2012-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,152365000,None,None,None,0.0,509117000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,4166036000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,15400000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,3327657000,None,3886000,3886000,51034000,-151830000,None,None,-35621000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,93119000,0.059,610538000,610538000,None,0.0,0.0,1576142000,2463934000,0.0,2011-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,108729000,None,None,None,0.0,99596000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-264940000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,2381997000,None,3886000,3886000,-36246000,-174096000,None,None,-1003000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,89875000,0.059,623917000,623917000,None,0.0,0.0,1576142000,2463934000,0.0,2010-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,83687000,None,None,None,0.0,120107000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-878576000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,-44173000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,2456719000,None,3886000,3886000,-34961000,-59848000,None,None,5665000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,33943000,0.059,596914000,596914000,None,0.0,0.0,1576142000,2463934000,0.0,2009-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,31025000,None,None,None,0.0,148556000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-614972000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,2479078000,None,3886000,3886000,-70757000,-2590096000,None,None,-7561000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,1220269000,0.059,593070000,593070000,None,0.0,0.0,1576142000,2463934000,0.0,2008-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,1220566000,None,None,None,0.0,3324328000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-512351000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11684000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,2322973000,None,3886000,3886000,-54036000,-78441000,None,None,541000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,32288000,0.059,533202000,533202000,None,0.0,0.0,1576142000,2463934000,0.0,2007-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,24582000,None,None,None,0.0,207394000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-1273405000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,1105603000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,2000463000,None,3886000,3886000,-1083727000,-1899149000,None,None,13097000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,1035153000,0.059,477802000,477802000,None,0.0,0.0,1576142000,2463934000,0.0,2006-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,1132602000,None,None,None,0.0,3419415000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-584193000,None,0.0,None,None,2025-10-31,annual,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,-430298000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
