date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,50000000,-95000000,None,None,14000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,94000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2008-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-152000000,None,None,None,0.0,146000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,29000000,-314000000,None,None,-8000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,94000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2007-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-46000000,None,None,None,0.0,-25000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,-264000000,370000000,None,None,-2000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,93000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2007-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,220000000,None,None,None,0.0,209000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,688000000,-847000000,None,None,-21000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,89000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2007-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,76000000,None,None,None,0.0,113000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,-928000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,1920000,None,328000000,328000000,890307000,-28751000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,2049000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2025-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-446214000,None,None,None,0.0,-403207000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,45851000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,2376000,None,328000000,328000000,809895000,-204076000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,-1931000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2024-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-317418000,None,None,None,0.0,-292369000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,45864000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,729000,None,328000000,328000000,54322000,83311000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,1673000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2023-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-235937000,None,None,None,0.0,-188158000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,19972000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,3067000,None,328000000,328000000,37390000,87202000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,1683000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2022-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-168099000,None,None,None,0.0,-153645000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,15178000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,3618000,None,328000000,328000000,157821000,-137892000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,1088000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2021-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-149291000,None,None,None,0.0,-119563000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,17542000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,1161000,None,328000000,328000000,380690000,-45661000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,700000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2020-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-59437000,None,None,None,0.0,-46508000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,6591000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,1647000,None,328000000,328000000,19989000,-1647000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,271000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2019-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-14859000,None,None,None,0.0,-11834000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,19989000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,26000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,134000,None,328000000,328000000,12422000,-134000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,24000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2018-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-4811000,None,None,None,0.0,-4164000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,7422000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,1000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,224000000,None,328000000,328000000,-1299000000,-2759000000,None,None,110000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,867000000,22000000,22000000,None,0.0,0.0423,497000000,830000000,-0.7723,2017-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,76000000,None,None,None,0.0,585000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,44000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,326000000,None,328000000,328000000,2742000000,-2147000000,None,None,154000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,766000000,22000000,22000000,None,0.0,0.0423,497000000,830000000,-0.7723,2016-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-1240000000,None,None,None,0.0,676000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,31000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,275000000,None,328000000,328000000,-265000000,-1194000000,None,None,-119000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,614000000,23000000,23000000,None,0.0,0.0423,497000000,830000000,-0.7723,2015-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,50000000,None,None,None,0.0,94000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-250000000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,28000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,5210000000,-5148000000,None,None,-20000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,292000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2014-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-67000000,None,None,None,0.0,-62000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-1870000000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,19000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,98000000,None,328000000,328000000,-154000000,474000000,None,None,24000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,467000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2013-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-356000000,None,None,None,0.0,175000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-843000000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,15000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,-328000000,348000000,None,None,1000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,26000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2012-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,87000000,None,None,None,0.0,-44000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-348000000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,242000000,None,328000000,328000000,379000000,-254000000,None,None,-3000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,346000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2011-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-1645000000,None,None,None,0.0,-20000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-396000000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,333000000,None,328000000,328000000,-69000000,-534000000,None,None,-16000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,408000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2010-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-234000000,None,None,None,0.0,423000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-291000000,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,-608000000,251000000,None,None,7000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,359000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2009-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-1262000000,None,None,None,0.0,135000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,148000000,-102000000,None,None,3000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,376000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2008-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,174000000,None,None,None,0.0,319000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,433000000,-817000000,None,None,-13000000,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,333000000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2007-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,264000000,None,None,None,0.0,341000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,annual,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,-522000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
