date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2014-03-14,124.19,124.49,116.11,95.63,5069000,278944297.7029,3987556.2862,24.8969,29.2926,2.8053,64.2857,28.5714,-35.7143,4.4233,91.1388,98.6971,106.2554,-0.9547,-14.4258,1.1132,99.6502,0.385,98.1593,97.9385,95.514,34.5459,202.7854,-8.5511,20.7232,-0.9258,-0.3873,93.5195,1,101.3165,2.6453,-0.9272,3.5725,2.8053,-2.3912,5.1965,46.6531,71.6964,60.41,98.9583,97.7084,21.7182,-8.6648,4.6254,237663109.0,21.5516,2.902,-8.308,0.9635,50.5566,103.5597,69.7739,98.6971,88.4278,68.7577,66.1545,66.1545,11.7534,101.5005,97.9918,6.8971,99.0945,0.5615,58.5589,-62.0179,98.6753
2014-03-21,117.43,121.65,117.39,98.25,5138000,278606588.7827,2831829.6283,23.146,28.8791,1.8411,57.1429,21.4286,-35.7143,4.4283,91.5373,98.8749,106.2126,0.4577,-8.3701,8.6575,99.5006,0.385,98.1739,97.9806,95.717,34.9975,207.0834,-2.9156,23.3822,-0.9515,-0.4553,93.6573,1,101.299,2.457,-0.8924,3.3494,1.8411,-2.7648,4.6059,46.7796,71.9619,67.0534,98.9583,97.7084,20.144,-5.9983,4.507,242801109.0,19.9894,1.8967,-5.7536,1.0077,54.3288,103.1682,70.032,98.8749,88.9468,63.7721,47.1617,47.1617,35.3896,101.4956,97.8973,4.4938,98.6334,0.5175,60.0679,-46.8431,98.4939
2014-03-28,119.61,122.1,117.5,98.14,4735500,277453597.4784,1734732.4324,21.5784,28.6851,0.9748,50.0,14.2857,-35.7143,4.3824,91.8723,99.0229,106.1735,-0.0804,-10.2407,8.2671,99.3375,1.1988,98.1686,98.0018,95.8964,34.5178,212.0902,0.7746,17.617,-0.9747,-0.5313,93.903,1,101.2209,2.2722,-0.8617,3.134,0.9748,-2.9979,3.9728,46.9068,72.2237,66.7694,98.9583,97.7084,18.9009,-6.302,4.4655,238065609.0,19.3596,1.0006,-6.034,0.9487,54.1336,102.7448,70.2861,99.0229,89.469,46.774,27.0058,27.0058,33.8745,101.4356,97.7881,3.786,98.2627,0.4755,50.8595,-47.5091,98.2899
2014-04-04,120.44,125.09,119.6,100.25,5480000,276367974.7544,782791.5826,20.8386,28.9493,0.1634,42.8571,7.1429,-35.7143,4.4133,92.1517,99.2156,106.2795,0.2476,35.0207,14.3285,99.718,11.2216,98.4883,98.3011,96.2186,33.4658,224.2912,3.9964,12.6796,-0.9999,-0.6983,94.5112,1,101.2,2.2696,-0.6914,2.9611,0.1634,-3.1384,3.3019,47.0348,72.5039,68.0646,98.6796,97.7084,17.4281,6.2958,4.4025,243545609.0,21.8339,0.167,6.7012,0.9547,57.1643,89.0575,70.5621,99.2156,90.0897,39.2608,43.6147,43.6147,61.5801,101.3528,98.4457,4.8148,98.053,0.4412,48.1349,-35.3312,98.4175
2014-04-11,121.34,123.17,118.46,98.06,5628700,272364546.9412,-951619.5767,19.8345,28.7962,-0.7556,35.7143,0.0,-35.7143,4.375,92.2314,99.2574,106.2834,-0.4671,-6.8277,6.4572,99.4684,6.7817,98.4219,98.2685,96.3548,32.0786,233.724,6.8554,-3.1663,-0.9884,-0.8062,95.2977,1,101.1118,2.0671,-0.7152,2.7823,-0.7556,-3.3283,2.5727,47.1634,72.7595,62.4332,98.6796,97.5568,17.8542,5.1392,4.4617,237916909.0,20.452,-0.7688,5.5309,0.9402,53.2286,89.1965,70.8173,99.2574,90.6151,37.8953,43.0654,43.0654,33.7416,101.2453,98.1775,3.8765,98.0065,0.4068,45.4748,-47.0568,98.2983
2014-04-17,120.18,126.0,119.04,103.17,5087300,276501632.8608,-258295.0241,19.5453,29.0469,-0.4257,28.5714,7.1429,-21.4286,4.4716,92.4764,99.5867,106.6971,0.7428,52.9731,20.26,100.5279,15.7851,99.1521,98.9218,96.8595,30.6564,242.6642,1.6853,-13.7881,-0.9529,-0.8883,96.1943,1,101.125,2.2926,-0.3917,2.6844,-0.4257,-2.3632,1.9375,47.2929,73.0636,68.2211,98.6796,97.5568,16.2205,5.4979,4.3343,243004209.0,22.3012,-0.4312,5.6291,0.9896,60.13,89.3341,71.0989,99.5867,91.2,49.757,62.5908,62.5908,92.4506,101.1646,99.7612,5.7284,98.1619,0.386,49.3944,-16.9889,98.9201
2014-04-25,125.1,126.16,121.81,100.74,3690300,273812379.7573,-806852.3288,19.3119,27.5936,0.0073,21.4286,0.0,-21.4286,4.408,92.5351,99.6611,106.787,-0.6207,47.3734,11.8191,100.7663,16.2774,99.3964,99.1643,97.147,29.195,261.3497,-1.8848,-3.8316,-0.8054,-0.9886,97.1802,1,101.1199,2.2495,-0.3479,2.5974,0.0073,-1.3945,1.4018,47.4232,73.3403,62.9075,98.043,97.3806,15.2795,3.7448,4.3756,239313909.0,21.2208,0.0074,3.8608,0.9646,55.9095,89.6215,71.3785,99.6611,91.6857,55.527,60.9248,60.9248,56.582,101.1126,100.0983,3.5802,98.3782,0.3678,42.8684,-29.8173,99.2284
2014-05-02,123.04,127.28,121.45,102.95,6088200,275305711.8328,-482760.8086,19.3476,26.5802,0.1297,14.2857,0.0,-14.2857,4.4359,92.7418,99.933,107.1242,0.3499,63.3219,17.4853,101.4939,19.8115,99.9425,99.6685,97.5765,27.6669,283.9927,-0.4463,3.0236,-0.5151,-0.9703,98.079,1,101.206,2.366,-0.1851,2.5511,0.1297,-0.8256,0.9553,47.5542,73.6364,72.3015,98.043,96.9071,14.0989,6.0164,4.3089,245402109.0,21.0655,0.1307,6.207,1.0957,58.7427,90.0479,71.6815,99.933,92.1187,66.0707,74.6964,74.6964,75.0567,101.1089,101.1086,4.7983,98.7622,0.3569,52.2238,-11.5337,99.8661
2014-05-09,124.42,126.0,121.86,102.62,4360000,275874407.485,-125341.9512,19.3807,25.9561,0.3122,7.1429,92.8571,85.7143,4.3633,92.7724,99.8918,107.0113,0.0628,59.1152,16.2879,101.9845,19.8115,100.3541,100.0617,97.9499,26.2104,15.9266,0.7774,3.3135,0.874,0.2744,98.8539,1,101.2823,2.4041,-0.1176,2.5217,0.3122,-0.2492,0.5614,47.6861,73.9262,75.3442,99.3986,96.9071,13.3094,3.4001,4.252,241042109.0,19.8859,0.3136,3.427,1.1044,58.1439,90.6362,71.9739,99.8918,92.5731,67.6708,67.3913,67.3913,70.5352,101.1561,101.7351,3.4206,99.1941,0.3495,52.0386,-13.6245,100.3743
2014-05-16,125.04,126.87,121.59,101.65,3779800,274156316.5759,-514395.7123,19.6221,25.4819,0.5034,0.0,100.0,100.0,4.3633,92.9438,99.7244,106.5051,-0.3807,60.2616,12.6463,102.1237,22.7602,100.5536,100.2736,98.2241,24.9365,64.5489,1.5926,4.4411,0.9424,0.903,99.4127,1,101.2897,2.3295,-0.1538,2.4833,0.5034,0.1978,0.3056,47.8187,74.2034,67.6151,99.3986,99.7244,12.3589,-0.7188,4.2924,237262309.0,19.6425,0.5046,-0.7021,1.0408,56.3232,91.201,72.2656,99.7244,92.9843,69.5034,66.4226,66.4226,53.6759,101.2404,101.8445,4.3625,99.5933,0.3414,48.6691,-31.1089,100.6613
2014-05-23,122.62,123.99,121.01,101.71,3275100,275475148.7907,-207162.3906,19.6207,24.8477,0.5384,0.0,92.8571,92.8571,4.2275,93.0743,99.5952,106.1161,0.1611,44.4658,12.8222,102.2343,19.6026,100.7313,100.465,98.4822,23.8721,91.8296,3.4268,3.6264,0.6842,0.9995,99.7953,1,101.3002,2.2491,-0.1873,2.4364,0.5384,0.3775,0.1609,47.952,74.4785,61.4577,99.3986,100.1935,12.6545,6.0798,4.1565,240537409.0,18.8253,0.5388,6.3576,1.0486,56.4111,91.8822,72.5347,99.5952,93.4197,62.4036,53.3968,53.3968,35.9794,101.3501,101.9222,2.4622,100.0104,0.3325,49.9797,-33.6363,100.9181
2014-05-30,123.57,125.81,123.36,103.47,2842800,276971970.0151,413618.2116,20.0786,24.1359,0.3651,21.4286,85.7143,64.2857,4.0855,93.139,99.556,105.973,0.6776,93.806,18.2185,102.7459,26.0319,101.1525,100.8655,98.8516,23.0056,114.8703,3.9165,-1.2421,0.3441,0.9073,100.0329,1,101.3762,2.3009,-0.1084,2.4093,0.3651,0.2719,0.0931,48.0861,74.7684,60.7189,99.5489,100.1935,12.1591,5.2141,3.9485,243380209.0,20.7174,0.3644,5.3067,1.0675,59.1093,92.5292,72.8129,99.556,93.9054,57.9182,53.9352,53.9352,72.1502,101.4921,102.5719,2.2391,100.466,0.3272,54.6047,-14.6322,101.3646
2014-06-06,125.58,128.33,123.9,105.92,4056700,280790579.2702,1844984.2926,21.0668,23.9246,0.9663,14.2857,100.0,85.7143,4.0551,92.96,99.63,106.3001,0.5914,137.0239,25.1737,103.7539,33.9124,101.8863,101.5398,99.3754,22.3096,141.217,2.4397,-1.887,-0.1083,0.6264,100.0873,1,101.5399,2.511,0.0813,2.4297,0.9663,0.784,0.1823,48.221,75.0799,59.9949,100.7759,100.7966,11.3751,7.7832,3.8283,247436909.0,23.0493,0.9621,7.9308,1.0676,62.5868,93.144,73.0905,99.63,94.4818,58.7055,68.7845,68.7845,98.224,101.6898,103.8922,3.6602,100.9507,0.3295,53.9655,-1.0262,102.0761
2014-06-13,128.13,130.44,126.51,105.07,2840100,278904405.9878,1662671.2548,22.398,23.6475,1.2435,7.1429,100.0,92.8571,3.9974,93.6498,100.1861,106.7224,-0.2443,143.3968,21.3202,104.3377,39.7047,102.3764,102.0107,99.7973,21.7104,157.5637,2.6269,-2.5474,-0.3837,0.3817,100.1056,1,101.5898,2.5791,0.1195,2.4595,1.2435,0.839,0.4045,48.3568,75.3799,58.6724,100.7759,101.6683,10.7151,4.8252,3.8044,244596809.0,24.8271,1.2344,4.8134,1.0264,60.6601,93.9171,73.3713,100.1861,95.0323,67.0952,78.5659,78.5659,65.3234,101.9404,104.5554,3.2471,101.4421,0.3337,53.0309,-22.1273,102.6102
2014-06-20,126.55,128.57,125.26,105.53,3966700,280833828.0422,2050843.7334,23.1058,23.1259,1.7789,0.0,92.8571,92.8571,3.9072,94.7939,100.8165,106.8391,0.3535,119.6291,22.6888,104.9024,32.3065,102.8609,102.4794,100.2217,21.1712,180.0969,0.7423,-3.198,-0.7083,-0.0017,100.237,1,101.984,2.6393,0.1438,2.4955,1.7789,1.1295,0.6494,48.4934,75.6813,59.4237,101.9898,102.1951,12.0675,7.469,3.7026,248563509.0,23.5858,1.7645,7.617,1.1035,61.3444,94.8871,73.6545,100.8165,95.5557,75.195,78.2345,78.2345,71.1559,102.2394,105.1742,2.7348,102.0088,0.3392,55.483,-20.1436,103.1792
2014-06-27,127.78,127.95,124.18,103.8,4818000,279721981.8883,1669431.9954,23.3192,22.4488,2.1211,0.0,85.7143,85.7143,3.8506,95.1484,101.1229,107.0975,-0.5703,86.4981,14.5355,104.9078,26.0933,103.0053,102.6554,100.4867,20.746,182.5884,0.1319,0.4802,-0.7383,-0.0452,100.5406,1,102.065,2.5186,0.0185,2.5001,2.1211,1.2368,0.8843,48.6308,75.9625,51.3035,101.9898,102.2403,13.0255,0.6311,3.7097,243745509.0,22.223,2.1049,0.6117,1.0564,57.2678,95.7891,73.9389,101.1229,96.0196,70.9936,56.1805,56.1805,32.0621,102.5599,104.9956,3.1149,102.4658,0.3401,53.5448,-35.913,103.4237
2014-07-03,125.99,127.6,124.7,105.24,3063400,282299463.2676,2181741.0873,23.5173,22.178,2.6831,0.0,78.5714,78.5714,3.7467,95.6195,101.535,107.4505,0.4759,95.5083,19.3414,105.25,26.0933,103.3486,102.9996,100.8385,20.4921,182.8759,1.0396,3.1159,-0.7417,-0.0502,100.9992,1,102.2508,2.5101,0.008,2.5021,2.6831,1.5151,1.168,48.7689,76.2552,50.1288,101.9898,102.6354,12.4305,4.4967,3.5602,246808909.0,21.2079,2.6617,4.4636,1.0723,59.6707,96.628,74.2139,101.535,96.448,62.169,52.092,52.092,53.0581,102.8962,105.3243,2.3961,102.909,0.3408,60.1912,-24.684,103.807
2014-07-11,126.87,126.94,122.05,101.64,3929600,279928845.6807,1438694.5666,22.6396,21.2371,2.6564,7.1429,71.4286,64.2857,3.793,96.2451,101.7707,107.2962,-0.7873,23.1876,3.6495,104.6122,11.2292,103.0862,102.8187,100.8981,20.3999,187.9394,2.8731,2.3401,-0.798,-0.1381,101.4045,1,102.245,2.1881,-0.2512,2.4393,2.6564,1.2279,1.4285,48.9076,76.5091,42.0487,101.9898,102.6354,15.5247,-1.3032,3.7317,242879309.0,19.4524,2.6378,-1.2659,1.0139,51.8247,97.4082,74.4707,101.7707,96.8207,46.8332,32.2272,32.2272,11.5614,103.2052,104.2807,4.3955,103.2883,0.3317,53.5532,-59.6598,103.6436
2014-07-18,124.18,124.64,121.73,101.98,4248000,280652687.333,1234243.8278,21.7046,20.625,2.8545,0.0,64.2857,64.2857,3.6936,96.5088,101.9089,107.3089,-0.2582,-3.7196,4.9185,104.1647,9.5498,102.9162,102.707,100.9784,20.4174,196.8588,3.0969,-1.0463,-0.8818,-0.29,101.6976,0,102.2379,1.9379,-0.4011,2.339,2.8545,1.1648,1.6897,49.0469,76.7638,42.9551,103.3314,102.8741,15.3154,-0.6362,3.6218,247127309.0,18.5495,2.8372,-0.62,1.04,52.4592,98.1337,74.7157,101.9089,97.1493,38.0479,29.8244,29.8244,24.8538,103.4658,103.5863,2.4002,103.615,0.3167,53.4843,-59.1091,103.512
2014-07-25,123.07,124.74,122.41,101.57,2972900,279007737.9445,515007.9176,20.8707,20.0913,2.4467,0.0,57.1429,57.1429,3.5673,96.4711,101.8688,107.2665,-0.0601,-2.3874,3.1345,103.687,10.0299,102.7089,102.5552,101.0221,20.4958,210.5564,2.135,-3.9065,-0.9684,-0.5084,101.8278,0,102.229,1.6868,-0.5218,2.2086,2.4467,0.5449,1.9017,49.1867,77.0119,40.7602,103.3314,103.8658,14.7249,-0.0826,3.5122,244154409.0,18.008,2.4248,-0.0813,0.9845,51.5673,98.8085,74.9534,101.8688,97.4876,26.8736,18.5693,18.5693,19.2926,103.6646,102.9032,1.9255,103.7672,0.297,45.5199,-79.3975,103.288
2014-08-01,122.68,122.68,112.83,94.31,5722651,274818873.6085,-1158864.3269,21.357,20.3523,1.701,100.0,50.0,-50.0,3.9085,96.0807,101.8031,107.5254,-0.866,-206.3994,-21.9589,101.4849,27.6791,101.4174,101.4564,100.5252,20.6153,223.3298,0.3397,-4.8125,-0.9996,-0.6862,101.7231,1,101.8219,0.8922,-1.0531,1.9453,1.701,-0.3492,2.0502,49.3267,77.1849,39.5087,100.1184,100.4984,26.9438,-7.3948,4.1442,238431758.0,15.2617,1.6849,-7.2705,0.9362,39.0205,107.7734,75.1528,101.8031,97.6929,22.0294,17.6945,17.6945,8.937,103.7261,99.8496,8.3449,103.6782,0.2573,40.4594,-92.5043,102.112
2014-08-08,114.64,116.98,105.91,92.17,12317973,275074802.5868,-1656846.995,22.896,21.1383,1.1227,100.0,42.8571,-57.1429,4.2827,94.542,101.499,108.4561,-0.2782,-289.8465,-27.5582,99.1709,42.9021,99.9953,100.2188,99.9066,20.8147,243.7924,-0.732,-4.2079,-0.9467,-0.8972,101.5552,1,100.7241,0.0887,-1.4852,1.574,1.1227,-0.9449,2.0675,49.4668,77.3348,26.286,99.0484,97.6397,32.3695,-11.2946,4.6463,226113785.0,12.9336,1.1143,-10.9159,0.8954,36.2209,107.6279,75.3385,101.499,97.853,18.2097,18.3653,18.3653,26.8664,103.5997,96.8207,9.1464,103.2734,0.2008,41.5621,-76.967,100.7118
2014-08-15,112.56,114.02,111.5,93.18,4862000,275151977.1899,-1685389.1678,24.325,21.9735,0.5588,92.8571,35.7143,-57.1429,4.1255,93.5226,101.2512,108.9798,0.0873,-212.8861,-23.0786,97.5593,42.9021,98.9472,99.2806,99.4085,21.0244,263.7397,-2.0057,-5.7642,-0.78,-0.994,101.3332,1,100.0596,-0.4613,-1.6282,1.1669,0.5588,-1.4327,1.9914,49.6069,77.4933,33.5046,99.0484,97.6397,31.2026,-12.7405,4.4273,230975785.0,12.4673,0.5554,-12.0281,0.9081,38.4607,107.2254,75.5298,101.2512,98.0846,20.0519,24.0959,24.0959,36.4843,103.2855,94.9388,2.0821,102.6329,0.1384,41.9555,-71.9935,99.5486
2014-08-22,113.35,118.77,113.35,95.97,5706400,275341488.6291,-1483549.2199,24.187,21.9038,-0.0294,85.7143,28.5714,-57.1429,4.1843,92.9792,101.0372,109.0952,0.5166,-119.0469,-11.437,96.964,22.3928,98.4886,98.8387,99.1535,21.1507,281.359,-3.8797,-4.1149,-0.554,-0.9804,101.1505,1,99.9043,-0.6649,-1.4655,0.8006,-0.0294,-1.8199,1.7905,49.7472,77.678,41.1998,99.0484,97.6397,28.5665,-9.105,4.3602,236682185.0,18.1135,-0.0292,-8.6656,0.9441,44.2815,106.831,75.7146,101.0372,98.3185,27.2351,39.244,39.244,54.3813,102.8302,94.5599,4.9491,101.8058,0.0814,41.5183,-58.2552,98.8466
2014-08-29,116.82,117.19,114.38,95.83,5106900,275102442.2461,-1342170.4339,24.0588,22.0687,-0.7403,78.5714,21.4286,-57.1429,4.0247,92.647,100.9256,109.2043,-0.3558,-108.1308,-11.8887,96.4642,22.3928,98.079,98.4371,98.9071,21.3701,297.3807,-3.6243,-5.3937,-0.3027,-0.888,100.9705,1,99.743,-0.828,-1.3029,0.4748,-0.7403,-2.2129,1.4726,49.8878,77.8595,40.2122,99.0484,97.6397,27.578,-9.6996,4.2,231575285.0,17.4867,-0.7371,-9.1917,0.9422,44.0556,106.4445,75.8978,100.9256,98.531,37.8817,50.3052,50.3052,60.0499,102.2747,94.2956,1.9497,100.8108,0.0301,43.008,-58.9467,98.1799
2014-09-05,115.65,118.13,115.08,97.94,6788500,281534824.2133,884348.8257,23.5294,22.2981,-1.1641,71.4286,14.2857,-57.1429,3.918,92.3555,100.6643,108.9732,0.7869,-70.5143,-3.3207,96.604,16.6465,98.058,98.3711,98.8356,21.6117,306.7543,-7.0999,-8.0424,-0.1434,-0.8012,100.8108,1,99.6786,-0.7776,-1.002,0.2243,-1.1641,-2.2093,1.0451,50.0287,78.0603,43.3694,99.0484,97.6397,26.3058,-5.8572,4.0003,238363785.0,18.7976,-1.1611,-5.6428,0.9466,48.3396,106.0658,76.0718,100.6643,98.7339,53.4776,70.8835,70.8835,98.2191,101.6756,94.903,2.5305,99.7448,-0.0101,45.3343,-48.508,97.8514
2014-09-12,117.75,119.33,116.91,97.72,6644300,279667830.8249,1120758.9151,22.6916,22.5448,-1.8952,64.2857,7.1429,-57.1429,3.7815,92.106,100.5132,108.9204,0.0124,-49.5943,-4.1576,96.6771,11.8012,98.0057,98.284,98.7528,21.7267,-37.9899,-9.8607,0.4532,0.122,-0.6155,100.7133,1,99.5395,-0.7471,-0.7772,0.03,-1.8952,-2.4345,0.5394,50.1698,78.2569,45.1521,98.8501,97.6397,25.3081,-7.5188,3.8698,231719485.0,19.9653,-1.8887,-7.1447,0.9225,47.9212,105.6946,76.2524,100.5132,98.9092,67.0158,79.8586,79.8586,81.3069,101.0707,95.3417,2.0078,98.6366,-0.0417,44.5125,-49.6133,97.5457
2014-09-19,117.47,118.22,115.63,96.76,4576800,278625239.3191,783851.2984,22.2007,22.6532,-2.4241,57.1429,0.0,-57.1429,3.6649,91.7232,100.2041,108.6851,-0.3243,-60.4333,-7.8177,96.513,15.818,97.8146,98.0813,98.6055,21.8016,-24.5436,-7.5533,10.0477,0.3495,-0.4154,100.5454,1,99.3402,-0.7909,-0.6567,-0.1341,-2.4241,-2.377,-0.0471,50.3112,78.442,40.1548,98.8501,96.8671,26.318,-4.8788,3.7875,227142685.0,19.1291,-2.4172,-4.8,0.9209,46.0912,105.3308,76.4213,100.2041,99.0879,76.6543,79.2207,79.2207,58.1362,100.4766,95.3891,2.1488,97.65,-0.0682,50.3596,-50.5513,97.1909
2014-09-26,116.17,116.36,112.33,94.47,4550038,277548340.6103,232116.6571,22.4197,22.8695,-3.18,50.0,0.0,-50.0,3.6579,91.0411,99.797,108.5528,-0.57,-88.2749,-16.099,95.8243,25.2676,97.3007,97.6003,98.2994,21.6422,-12.5371,-3.0235,12.9579,0.5368,-0.2171,100.3281,1,98.853,-0.9988,-0.6917,-0.3071,-3.18,-2.5077,-0.6723,50.4526,78.6023,40.0767,98.7055,96.611,29.8308,-7.5075,3.8719,222592647.0,17.7965,-3.1755,-7.3616,0.8953,41.9505,104.9743,76.5776,99.797,99.2175,70.9646,53.8143,53.8143,22.0,99.8837,94.6702,3.5676,96.8965,-0.0956,49.0132,-61.735,96.6099
2014-10-03,112.62,114.98,110.27,93.11,6012519,276539871.3937,-335571.052,22.9977,23.2575,-3.6165,42.8571,0.0,-42.8571,3.6758,90.1949,99.3701,108.5452,-0.0828,-99.4959,-20.66,94.9444,30.5114,96.6565,97.0021,97.9153,21.2557,2.2276,0.983,9.8364,0.7341,0.0389,99.947,1,98.2962,-1.2588,-0.7614,-0.4974,-3.6165,-2.3533,-1.2631,50.5941,78.7474,39.7514,98.7055,96.4664,30.8868,-8.455,3.9476,216580128.0,16.4451,-3.6212,-8.3244,0.8971,39.67,104.6249,76.7164,99.3701,99.2442,55.6528,33.9232,33.9232,21.6336,99.2782,93.7,3.9077,96.3802,-0.1251,47.9137,-68.7101,95.9527
2014-10-10,112.75,113.26,107.54,90.42,4907569,274103246.2259,-1312590.2999,23.9862,23.3129,-4.2863,35.7143,0.0,-35.7143,3.7522,88.9138,98.8055,108.6972,-0.6591,-118.3856,-28.9079,93.5798,36.8368,95.6966,96.1241,97.3599,20.9276,9.9434,3.131,3.9485,0.8186,0.1727,99.4701,1,97.0902,-1.6633,-0.9327,-0.7306,-4.2863,-2.4222,-1.8641,50.7354,78.8641,34.8107,96.1992,96.1938,32.4082,-3.8971,4.1499,211672559.0,14.9595,-4.3046,-4.1321,0.8592,35.5461,104.2826,76.8343,98.8055,99.1516,35.4511,18.6158,18.6158,12.2137,98.6321,92.0796,4.7457,95.9544,-0.1608,42.6769,-83.2465,95.0378
2014-10-17,108.15,108.55,99.82,86.63,12374416,274769451.8983,-1380979.0692,25.8833,23.794,-4.8949,100.0,0.0,-100.0,4.027,86.9959,97.9637,108.9315,-0.4273,-168.3384,-38.5589,91.557,50.5459,94.3023,94.8587,96.5653,20.7841,14.6897,3.3127,-2.7322,0.8633,0.2536,98.876,1,95.4741,-2.2631,-1.226,-1.0371,-4.8949,-2.4248,-2.4701,50.8765,78.9418,31.967,94.3076,92.9406,39.4004,-5.5405,4.6483,199298143.0,12.943,-4.9474,-6.0109,0.8523,30.7205,103.947,76.9384,97.9637,98.9903,24.0516,19.6158,19.6158,25.0,97.902,89.6004,7.5997,95.53,-0.2075,44.5496,-81.1501,93.7596
2014-10-24,104.52,119.84,104.26,96.71,8242860,279548036.4411,237045.9769,24.9047,22.8877,-4.5401,92.8571,7.1429,-85.7143,4.663,87.155,97.5033,107.8516,0.7732,-51.4805,0.2841,92.459,12.182,94.6733,95.1061,96.5764,20.711,21.0391,1.0364,-7.2991,0.9138,0.359,98.3661,1,95.5019,-1.903,-0.6928,-1.2103,-4.5401,-1.5688,-2.9713,51.0177,79.1195,39.7924,94.1011,92.9406,31.5963,3.532,4.8214,207541003.0,24.7342,-4.596,3.7904,0.9483,50.1421,103.3131,77.091,97.5033,99.021,26.1726,40.2864,40.2864,83.6454,97.1771,91.3307,12.9303,95.1875,-0.2348,51.7923,-31.3619,93.9684
2014-10-31,116.43,127.58,115.35,105.39,8702836,287461322.1379,3395279.3105,23.524,22.4405,-3.5327,85.7143,100.0,14.2857,5.055,87.1232,97.5193,107.9154,0.8664,80.0783,20.8546,95.3721,5.5754,96.3224,96.4776,97.2294,20.5336,31.7052,-1.7469,-8.1357,0.9732,0.5255,98.0624,1,95.633,-0.907,0.2426,-1.1496,-3.5327,-0.2511,-3.2815,51.1595,79.3822,43.6762,96.0131,94.3351,27.0643,9.4259,4.7963,216243839.0,30.2603,-3.5727,9.8221,1.0377,60.4273,82.8172,77.2832,97.5193,99.201,42.9281,68.8822,68.8822,98.0011,96.5974,95.7303,10.151,95.0542,-0.2268,59.8932,-1.9989,95.3845
2014-11-07,127.42,128.7,125.34,107.14,6073088,292923139.8941,6116473.2048,22.4921,22.694,-2.5436,78.5714,100.0,21.4286,4.9306,86.9354,97.5999,108.2644,0.4288,139.1353,24.238,98.1725,9.077,97.9862,97.8988,97.9633,20.2144,50.9149,-4.2518,-4.6458,0.9947,0.7762,97.8071,1,96.3961,0.0229,0.938,-0.9151,-2.5436,0.8912,-3.4348,51.302,79.6598,50.239,96.8853,95.0605,25.7652,11.3106,4.6021,222316927.0,30.9096,-2.5679,11.8032,1.136,62.119,83.0476,77.485,97.5999,99.3993,67.6079,93.6552,93.6552,99.319,96.2488,99.6782,3.3134,95.1749,-0.1914,64.1289,-0.681,96.9967
2014-11-14,128.47,129.26,126.72,107.09,4488109,294513414.7366,7179642.411,21.6163,22.9706,-1.8259,71.4286,100.0,28.5714,4.7297,86.6315,97.7643,108.897,-0.0118,142.2497,24.0742,100.4228,10.2308,99.3863,99.1239,98.6391,19.8238,70.0332,-5.2065,0.1696,0.9061,0.9399,97.7519,1,97.3671,0.7472,1.3298,-0.5826,-1.8259,1.6012,-3.4271,51.4452,79.9341,59.7022,96.8853,95.2939,24.9411,9.1449,4.4167,217828818.0,30.6261,-1.8395,9.337,1.1618,62.0371,83.5327,77.6727,97.7643,99.6094,86.9103,98.1934,98.1934,97.2602,96.1596,102.6163,2.1177,95.477,-0.1392,66.0801,-2.7398,98.4801
2014-11-21,127.79,133.24,127.79,109.92,7437641,298129882.3788,8112574.7533,21.3707,22.7788,-0.9672,64.2857,100.0,35.7143,4.7164,86.0775,97.9985,109.9195,0.7431,164.2679,29.7281,102.9371,18.1777,101.0071,100.5636,99.4749,19.4143,95.7807,-5.7725,9.635,0.6323,0.9949,97.7598,1,98.6381,1.5323,1.6919,-0.1597,-0.9672,2.298,-3.2652,51.5891,80.2339,61.3274,98.2777,96.9531,23.2248,12.2036,4.2907,225266459.0,33.544,-0.9713,12.4886,1.1796,64.8641,84.2599,77.8886,97.9985,99.8228,96.3753,97.2773,97.2773,95.2528,96.3505,105.7694,4.5439,96.0383,-0.0715,68.1406,-4.1287,100.1995
