date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2022-09-02,74.95,75.08,73.75,66.12,25059325,999160956.3628,-6424738.7052,32.6339,39.1308,-0.6112,21.4286,71.4286,50.0,0.9897,65.7717,67.0884,68.4051,-0.4796,-112.8761,-27.8632,66.5775,30.249,67.1826,67.2821,68.1176,29.9908,47.0457,1.6251,-0.9875,0.9994,0.7319,68.3218,1,-0.935,0.1788,-1.1139,-0.6112,0.7289,-1.3401,62.3927,70.3197,33.8522,67.0226,66.708,30.5524,-0.1317,1.4967,855547684.0,16.3614,-0.9037,-0.1988,0.9703,36.0684,65.34,71.2411,67.0884,70.5359,32.3205,17.04,17.04,14.7139,0.0,0.0,66.2936,66.9386,1.1415,67.1641,-0.2369,46.2351,-65.3943,67.0958
2022-09-09,73.94,74.12,73.54,65.77,18486127,999160956.3628,-6581501.1333,32.6133,39.4742,-0.4255,14.2857,64.2857,50.0,0.9629,65.5801,67.0117,68.4434,-0.1897,-144.283,-31.1668,66.2946,32.3458,66.965,67.0803,67.9435,29.5631,51.0338,1.0165,-2.7135,0.9945,0.7775,68.1662,1,-0.9786,0.1082,-1.0868,-0.4255,0.7149,-1.1404,62.4321,70.2742,34.6405,66.9955,66.708,30.547,-1.3989,1.464,837061557.0,15.6154,-0.6308,-2.0827,0.9754,34.4166,65.4379,71.2548,67.0117,70.3557,21.2703,13.0933,13.0933,9.5768,0.0,0.0,66.2753,66.5375,0.6147,67.216,-0.2292,41.3773,-74.7961,66.9311
2022-09-16,74.0,74.07,73.02,65.17,27838897,978974457.5903,-12470289.8148,32.956,40.2869,-0.3091,7.1429,57.1429,50.0,0.9612,65.2735,66.9101,68.5466,-0.7962,-162.2084,-36.4193,65.9243,37.4115,66.689,66.8258,67.7382,28.6516,57.8521,0.306,-3.291,0.9749,0.8467,67.9239,1,-1.0492,0.0301,-1.0793,-0.3091,0.6421,-0.9512,62.4711,70.2231,35.4991,66.6971,66.708,31.889,-1.2949,1.4749,809222660.0,14.5249,-0.4597,-1.9482,0.9826,31.7904,68.603,71.2641,66.9101,70.167,13.2224,9.5338,9.5338,4.3109,0.0,0.0,66.2398,66.0344,0.9398,67.2059,-0.2259,36.1402,-90.544,66.7025
2022-09-23,72.99,73.18,71.75,64.14,29587559,959732198.9399,-19868213.8628,34.0016,40.8067,-0.3644,100.0,50.0,-50.0,0.9836,64.7609,66.792,68.8232,-0.6923,-213.3494,-44.3386,65.3755,47.5937,66.2966,66.4674,67.4715,27.4572,60.3701,-0.564,-3.4728,0.9642,0.8692,67.5557,1,-1.1749,-0.0765,-1.0984,-0.3644,0.4323,-0.7967,62.5095,70.1623,36.817,66.1804,66.2592,37.1226,-2.9315,1.5335,779635101.0,13.1812,-0.5436,-4.3708,0.9744,27.8307,68.5674,71.2682,66.792,69.9694,9.8699,6.9827,6.9827,7.0604,0.0,0.0,66.1731,65.3059,1.2739,67.1008,-0.2288,35.5523,-95.2492,66.3471
2022-09-30,71.77,71.9,70.67,63.54,45274294,963214836.9399,-19980323.9859,35.4615,40.9905,-0.3662,100.0,42.8571,-57.1429,0.9982,64.1455,66.6137,69.0818,-0.3563,-221.9049,-48.3409,64.7928,54.44,65.8727,66.0772,67.1804,26.1117,-16.2658,-1.4302,-2.4663,0.4807,-0.2801,67.1834,1,-1.3077,-0.1674,-1.1403,-0.3662,0.312,-0.6781,62.5475,70.0961,27.7194,65.882,65.7759,40.8796,-4.309,1.571,734360807.0,12.0595,-0.5482,-6.3508,0.959,25.8296,68.4743,71.2688,66.6137,69.7538,8.5048,8.998,8.998,15.6226,0.0,0.0,66.0651,64.5656,1.1892,66.8883,-0.2372,36.0599,-89.523,65.9282
2022-10-07,71.7,72.24,70.87,63.32,32271255,933770261.21,-27578522.7697,36.149,40.827,-0.4809,92.8571,35.7143,-57.1429,1.0143,63.5879,66.4075,69.2272,-0.562,-168.9803,-49.7673,64.2784,45.0871,65.4803,65.7099,66.8946,24.8271,297.789,-1.8048,-1.5129,-0.2959,-0.8847,66.8484,1,-1.4143,-0.2192,-1.1951,-0.4809,0.115,-0.596,62.5849,70.0283,28.6159,65.7726,65.7759,37.3586,-4.9005,1.6018,702089552.0,14.1396,-0.7221,-7.1831,0.9428,25.1163,68.3086,71.2659,66.4075,69.5396,9.1957,11.6064,11.6064,12.1361,0.0,0.0,65.9134,63.954,1.2231,66.5801,-0.249,32.8199,-93.3939,65.506
2022-10-14,70.93,70.95,69.79,62.6,32832029,919618524.5721,-32682563.678,37.2751,40.919,-0.7119,100.0,28.5714,-71.4286,1.0158,62.978,66.1299,69.2818,-0.6983,-187.3982,-54.261,63.695,51.9146,65.0371,65.2952,66.5764,23.6077,301.7471,-2.1198,-0.8649,-0.2292,-0.8504,66.5671,1,-1.5394,-0.2754,-1.2639,-0.7119,-0.1519,-0.56,62.6217,69.954,28.0748,65.411,65.4538,41.4179,-4.9593,1.6227,669257523.0,13.11,-1.0722,-7.3407,0.9418,22.8695,68.1478,71.2587,66.1299,69.3034,10.8426,11.9233,11.9233,8.0112,0.0,0.0,65.7149,63.2678,1.0356,66.1974,-0.2644,31.9952,-95.3225,65.0239
2022-10-21,70.55,70.68,69.09,62.05,46342211,897176070.1884,-38940219.2008,38.5951,40.5603,-1.0245,100.0,21.4286,-78.5714,1.0447,62.3049,65.861,69.4171,-0.6604,-173.7586,-57.4022,63.0996,55.7545,64.5769,64.8619,66.2408,22.4255,311.3956,-2.1475,-0.5309,-0.0629,-0.7502,66.3017,1,-1.664,-0.32,-1.3439,-1.0245,-0.4562,-0.5683,62.658,69.8749,20.4083,65.1343,65.1413,41.6709,-5.7794,1.6837,622915312.0,11.8376,-1.5477,-8.5211,0.9251,21.2989,67.914,71.2476,65.861,69.0458,11.2407,10.1923,10.1923,10.4295,0.0,0.0,65.4688,62.5888,1.4195,65.7352,-0.2829,30.0541,-94.7131,64.5049
2022-10-28,69.48,70.86,69.23,63.0,32363846,918187674.8223,-31274638.6948,39.5866,39.83,-1.2426,92.8571,14.2857,-78.5714,1.0737,61.936,65.6947,69.4534,0.6708,-130.5858,-39.5855,62.8714,52.4763,64.3344,64.6138,66.0008,21.3438,-39.2942,-2.4156,-0.5342,0.0994,-0.6333,66.0206,1,-1.6664,-0.258,-1.4084,-1.2426,-0.6275,-0.6151,62.6937,69.8062,21.4967,65.1343,65.1413,37.6491,-4.1042,1.7042,655279158.0,11.7344,-1.8818,-6.116,0.9285,30.2072,67.6023,71.2404,65.6947,68.8188,14.6413,21.8083,21.8083,46.9841,33.3333,100.0,65.1906,62.446,1.4507,65.2405,-0.2985,35.3347,-80.9157,64.1612
2022-11-04,70.36,70.73,69.56,62.55,39216722,901524775.7751,-30597401.9397,40.4526,39.0406,-1.5305,85.7143,7.1429,-78.5714,1.0714,61.5311,65.5309,69.5307,-0.2552,-111.8159,-42.8905,62.5895,51.711,64.0595,64.3383,65.745,20.4484,-25.511,-2.5841,0.2594,0.3336,-0.4307,65.7695,1,-1.6855,-0.2217,-1.4638,-1.5305,-0.8132,-0.7173,62.7289,69.7336,22.8477,64.9354,65.1413,35.0326,-4.291,1.713,616062436.0,11.1508,-2.3231,-6.4199,0.9168,28.5547,67.3062,71.2291,65.5309,68.5819,20.4748,29.4239,29.4239,30.858,60.4834,81.4502,64.8901,62.2152,1.0425,64.736,-0.3125,35.4005,-87.4659,63.8031
2022-11-11,69.91,71.53,69.63,63.97,31413273,931615384.6487,-17964483.9037,40.1716,37.765,-1.671,78.5714,0.0,-78.5714,1.1163,61.3758,65.4166,69.4574,0.8316,-74.0992,-20.6,62.731,36.5187,64.0458,64.2892,65.6135,19.8164,-13.2565,-2.2532,1.0173,0.5261,-0.2293,65.5745,1,-1.5678,-0.0832,-1.4846,-1.671,-0.8153,-0.8557,62.7636,69.676,30.6317,64.9354,64.9435,31.2217,-2.1543,1.7451,647475709.0,14.5181,-2.541,-3.258,0.9469,39.7,67.0249,71.2255,65.4166,68.3727,36.6667,58.7678,58.7678,98.4614,93.8167,100.0,64.5913,62.5719,1.7001,64.2831,-0.319,46.6819,-64.9108,63.6888
2022-11-18,71.29,72.23,71.2,64.2,42346610,934300779.4292,-10308893.2858,39.0699,36.4353,-1.7659,71.4286,0.0,-71.4286,1.1021,61.2782,65.2684,69.2586,0.4488,-41.3053,-17.3756,62.9173,24.7473,64.0699,64.2777,65.5091,19.4998,4.4539,-1.9057,1.0239,0.7599,0.0777,65.3858,1,-1.4391,0.0364,-1.4755,-1.7659,-0.7484,-1.0175,62.7979,69.6213,39.353,64.5754,64.8591,29.3657,-1.5654,1.7166,689822319.0,17.7146,-2.6905,-2.3801,0.9466,41.3122,66.7576,71.2237,65.2684,68.1586,53.2609,71.591,71.591,85.4536,93.8167,100.0,64.3123,62.9508,0.9172,63.9031,-0.3189,47.2107,-60.32,63.6397
2022-11-25,71.99,72.56,71.72,64.93,23760487,958061266.4292,1320266.3112,37.6731,35.2452,-1.7417,64.2857,0.0,-64.2857,1.0771,61.2374,65.1915,69.1455,0.6786,-19.7344,-7.7134,63.2605,19.5154,64.2019,64.3643,65.466,19.4104,17.6898,-1.7294,1.9242,0.8885,0.3039,65.2351,0,-1.2641,0.1691,-1.4332,-1.7417,-0.5711,-1.1706,62.8318,69.5743,44.5686,64.4421,64.3746,27.902,-0.2437,1.6589,713582806.0,18.7899,-2.6586,-0.374,0.9676,46.1433,66.5037,71.2243,65.1915,67.9697,74.9991,94.6383,94.6383,100.0,100.0,100.0,64.071,63.5118,0.7516,63.6282,-0.311,55.1297,-39.7394,63.7217
2022-12-02,72.61,73.51,72.01,65.92,31060401,988747798.5884,15721522.1687,35.2456,33.9397,-1.6713,57.1429,0.0,-57.1429,1.1066,61.2581,65.1338,69.0095,0.6337,11.6925,3.9103,63.794,3.6876,64.4657,64.5713,65.4994,19.4395,31.7438,-0.7574,2.6878,0.9734,0.5261,65.1069,0,-1.0337,0.3197,-1.3533,-1.6713,-0.3557,-1.3156,62.8653,69.5377,50.6836,64.0851,64.2102,25.2182,1.7786,1.6788,744643207.0,23.4244,-2.5534,2.7731,0.9862,51.9551,66.2625,71.2282,65.1338,67.7954,87.0997,95.0699,95.0699,99.7562,100.0,100.0,63.8858,64.2948,1.4901,63.4801,-0.2943,62.5667,-16.2811,63.9563
2022-12-09,73.16,73.83,72.83,65.61,40067426,974993309.066,15807287.247,32.7608,32.6871,-1.6071,50.0,0.0,-50.0,1.0919,61.3421,65.0219,68.7017,0.0,28.0726,0.316,64.1566,0.4586,64.642,64.71,65.5077,19.5884,40.4749,-0.0416,2.4775,0.9969,0.6491,65.0451,1,-0.8657,0.3901,-1.2558,-1.6071,-0.1664,-1.4407,62.8985,69.4985,57.7624,63.9812,63.9484,23.7313,2.0706,1.6642,704575781.0,23.95,-2.4564,3.2586,0.9922,50.158,61.6797,71.2295,65.0219,67.6196,94.8226,94.7596,94.7596,84.5227,95.1119,85.3356,63.7604,64.7847,0.9013,63.4714,-0.2728,64.3433,-13.3414,64.159
2022-12-16,73.46,74.15,73.05,66.09,44274274,982238190.266,16710536.3202,30.7384,31.8472,-1.4549,42.8571,100.0,57.1429,1.0844,61.4986,64.9151,68.3317,0.2091,48.5648,5.7868,64.5731,4.4468,64.8643,64.8936,65.5506,19.8291,54.8028,0.7645,2.847,0.9854,0.8172,64.9801,0,-0.6863,0.4556,-1.1419,-1.4549,0.0684,-1.5233,62.9313,69.4644,63.8297,64.0664,64.0896,22.1892,2.7647,1.6409,748850055.0,24.2545,-2.2233,4.3661,1.0048,52.8934,61.7251,71.2332,64.9151,67.4548,93.2168,89.821,89.821,85.184,95.1119,100.0,63.6974,65.3193,0.9865,63.5906,-0.247,62.7191,-8.559,64.43
2022-12-23,73.39,73.41,72.45,65.2,32127100,956650860.4898,7419484.5286,28.6382,31.3199,-1.2759,35.7143,92.8571,57.1429,1.0753,61.5978,64.7973,67.9967,-0.8728,27.7955,-4.7088,64.6924,1.3359,64.9162,64.9347,65.5247,20.096,69.4075,1.7206,1.7862,0.9106,0.9361,64.8969,0,-0.6086,0.4267,-1.0352,-1.2759,0.2753,-1.5512,62.9638,69.4217,63.2745,64.0664,64.0896,23.3266,2.6021,1.6493,716722955.0,22.7116,-1.9511,4.1567,1.0005,47.6456,61.8205,71.2321,64.7973,67.2931,85.2859,71.2771,71.2771,44.1244,69.1974,22.2566,63.6845,65.407,0.9577,63.8067,-0.2221,61.397,-26.9366,64.5799
2022-12-30,72.13,72.23,71.8,64.58,29270975,932825648.2805,-4636648.228,27.2746,31.368,-1.0716,28.5714,85.7143,57.1429,1.0454,61.7529,64.6351,67.5172,-0.6744,1.6649,-11.3421,64.6367,9.5481,64.8646,64.8875,65.4548,20.4106,84.4793,1.8295,0.9007,0.7719,0.9954,64.7784,0,-0.5902,0.356,-0.9462,-1.0716,0.4606,-1.5322,62.9958,69.3733,63.299,64.0664,64.0896,26.2731,2.5353,1.6188,687451980.0,21.6932,-1.6411,4.0862,1.0069,44.3289,61.9141,71.2297,64.6351,67.1234,68.8502,45.4525,45.4525,7.049,40.7522,0.0,63.7048,65.2485,0.6562,64.0805,-0.2007,53.5995,-39.8056,64.6468
2023-01-06,72.45,73.39,72.07,65.94,25151672,956452976.523,-1629402.8033,25.7235,30.9363,-0.773,21.4286,78.5714,57.1429,1.0703,61.8541,64.5767,67.2993,0.6818,58.365,4.3499,64.9317,5.5593,65.0298,65.0276,65.4907,20.6744,91.7255,2.2686,-0.0331,0.6855,0.9995,64.7203,0,-0.4608,0.3883,-0.8492,-0.773,0.675,-1.448,63.0276,69.339,71.1309,64.0664,64.0896,23.8299,2.9375,1.6231,712603652.0,26.6354,-1.1842,4.6626,1.0377,52.1749,62.0058,71.2315,64.5767,66.9795,52.5168,40.8207,40.8207,71.2887,37.956,91.6115,63.7593,65.5962,1.3934,64.3883,-0.1773,59.8577,-11.6429,64.8904
2023-01-13,73.31,74.22,73.09,66.5,32938724,974817043.8858,5592073.8316,24.9312,31.1032,-0.3801,14.2857,100.0,85.7143,1.0664,61.8903,64.5596,67.2289,0.5841,105.0287,9.961,65.3099,14.6311,65.2553,65.2234,65.5651,20.7571,108.9332,1.8522,-1.8457,0.4394,0.9459,64.6831,1,-0.3098,0.4315,-0.7413,-0.3801,0.9245,-1.3046,63.059,69.3106,71.2503,64.2707,64.2001,22.2084,3.9483,1.6037,745542376.0,29.8209,-0.5825,6.3125,1.0501,54.9805,62.0957,71.2353,64.5596,66.8524,47.4252,56.0024,56.0024,89.6694,63.8705,100.0,63.8507,66.0439,1.0158,64.7123,-0.1512,60.289,-4.4584,65.1855
2023-01-20,73.76,74.66,73.74,66.59,21407627,968850983.9022,6139652.1119,24.5091,31.5521,-0.0327,7.1429,100.0,92.8571,1.049,61.8524,64.5826,67.3129,0.3443,122.3886,10.8692,65.6374,19.0214,65.46,65.405,65.6407,20.6812,127.1412,1.1566,-2.0794,0.1367,0.7971,64.6658,1,-0.1807,0.4485,-0.6292,-0.0327,1.0793,-1.112,63.0901,69.2833,77.4154,64.3157,64.3956,20.9645,2.6155,1.5753,766950003.0,30.8134,-0.0502,4.0886,1.0637,55.4346,62.2345,71.2366,64.5826,66.7419,58.993,80.1559,80.1559,79.5096,97.2038,100.0,63.9775,66.4,0.8225,65.0196,-0.124,54.1793,-9.6815,65.4624
2023-01-27,73.88,74.36,73.78,66.6,22779824,970422006.247,6305381.9624,24.1171,31.8519,0.3675,0.0,92.8571,92.8571,1.0113,61.799,64.6244,67.4498,0.3621,112.2432,11.0624,65.9048,19.0214,65.636,65.5648,65.712,20.4642,156.9267,0.4664,-2.3965,-0.3734,0.3919,64.6499,1,-0.0761,0.4425,-0.5185,0.3675,1.2452,-0.8777,63.1209,69.2565,81.0581,64.5756,64.4581,20.1925,2.4008,1.5183,789729827.0,29.6786,0.5642,3.7394,1.0735,55.5312,62.4295,71.237,64.6244,66.638,73.096,83.1297,83.1297,80.2102,100.0,100.0,64.1351,66.6589,0.5214,65.2853,-0.097,56.5547,-9.5707,65.7038
2023-02-03,73.96,74.86,73.79,66.6,28841360,952586258.9342,124953.487,24.2443,32.3485,0.6235,0.0,100.0,100.0,1.0146,61.7492,64.6958,67.6423,0.1058,114.7487,10.9915,66.1168,25.8976,65.7841,65.7027,65.7777,20.2299,172.3602,-0.6155,-0.81,-0.6068,0.1329,64.6637,1,0.0064,0.4199,-0.4136,0.6235,1.2462,-0.6227,63.1515,69.2299,80.9916,64.5756,64.8512,18.6886,1.6711,1.5235,760888467.0,31.7514,0.9577,2.5738,1.0571,55.4957,62.6168,71.2383,64.6958,66.5375,79.72,75.8743,75.8743,67.903,99.6475,98.9426,64.3167,66.8346,1.0579,65.4965,-0.0712,51.016,-16.4397,65.901
2023-02-10,73.51,73.7,72.83,65.66,22139649,932482439.7273,-8811432.7721,23.4281,31.7999,0.8283,0.0,92.8571,92.8571,1.0116,61.8083,64.772,67.7356,-0.7356,59.3477,-1.861,66.0513,12.8177,65.7652,65.6972,65.7691,20.1976,186.2046,-0.1072,1.7592,-0.7794,-0.1081,64.708,1,-0.0039,0.3277,-0.3316,0.8283,1.1804,-0.3521,63.1817,69.1942,75.1009,65.2869,64.8803,22.8506,-0.2551,1.5407,738748818.0,29.5697,1.2738,-0.3869,1.0498,49.0695,62.8587,71.2356,64.772,66.4219,69.6773,50.0279,50.0279,1.9704,66.3142,0.0,64.5061,66.6215,0.9732,65.6608,-0.0507,49.8461,-34.8258,65.9391
2023-02-17,72.89,73.08,72.19,65.36,23582741,927447921.9858,-13268079.8166,22.0482,30.559,0.9316,0.0,85.7143,85.7143,0.9967,61.9447,64.8631,67.7816,-0.3933,30.6564,-5.5965,65.9212,4.1089,65.7035,65.6528,65.7391,20.3613,198.8131,0.9167,1.5158,-0.8974,-0.3225,64.7784,1,-0.0356,0.2368,-0.2724,0.9316,1.0186,-0.0869,63.2116,69.1559,69.0931,65.4033,65.585,25.6703,-0.2475,1.5248,715166077.0,27.8702,1.4342,-0.3772,1.0218,47.2017,63.0885,71.2314,64.8631,66.2887,51.1876,27.6607,27.6607,13.1086,32.9809,0.0,64.6891,66.3411,0.802,65.7917,-0.0355,50.0902,-55.9021,65.9078
2023-02-24,72.08,72.35,71.8,64.81,29604311,911705268.519,-18894090.6364,20.5381,29.1056,0.9176,0.0,78.5714,78.5714,0.9731,62.1056,64.9377,67.7698,-0.2708,-0.1342,-12.2459,65.6768,0.9072,65.5668,65.5411,65.6706,20.5612,204.7474,1.1677,0.1518,-0.9382,-0.4186,64.8272,0,-0.1039,0.1348,-0.2387,0.9176,0.7608,0.1568,63.2411,69.1125,60.9891,65.5923,65.8154,26.9919,-1.2725,1.5013,685561766.0,26.5066,1.4144,-1.9255,1.0095,43.8771,63.3068,71.2227,64.9377,66.1707,28.0426,6.4393,6.4393,4.239,0.0,0.0,64.852,65.9257,0.6665,65.8916,-0.0266,40.8945,-80.5235,65.79
2023-03-03,72.05,72.18,71.17,64.92,21776869,926543090.1276,-14756870.8566,19.5501,27.3978,0.9062,0.0,71.4286,71.4286,0.9581,62.432,65.0537,67.6754,-0.0057,-16.1093,-10.6615,65.5037,6.7056,65.467,65.458,65.6149,20.7419,217.7616,1.014,-1.02,-0.992,-0.6124,64.8828,0,-0.1479,0.0727,-0.2205,0.9062,0.5297,0.3765,63.2702,69.0706,55.5068,65.5923,65.8659,28.5929,-0.2829,1.4758,707338635.0,24.9992,1.3978,-0.434,0.9999,44.6692,63.5142,71.2148,65.0537,66.0581,15.5364,12.509,12.509,20.1796,2.2727,6.8181,64.9886,65.6414,0.7628,65.9324,-0.0216,40.3389,-79.8204,65.6801
2023-03-10,72.03,72.83,71.44,65.63,22943852,944188766.1802,-6108304.8521,18.432,25.5964,0.8735,92.8571,64.2857,-28.5714,0.979,62.9965,65.233,67.4695,0.4621,11.0982,-0.188,65.5409,3.8967,65.4924,65.4812,65.6162,20.9162,228.9087,0.5079,-2.2511,-0.9977,-0.7537,64.972,1,-0.1238,0.0774,-0.2012,0.8735,0.314,0.5595,63.299,69.0362,54.5965,65.5923,65.8659,25.9835,1.0508,1.4916,730282487.0,28.0906,1.3475,1.6271,0.9957,49.906,63.7113,71.2096,65.233,65.9855,16.0882,29.3163,29.3163,63.5305,35.606,100.0,65.104,65.6723,1.2508,65.9281,-0.0168,46.3037,-57.3671,65.6655
2023-03-17,73.33,73.92,72.66,66.58,30698060,965116040.1058,4643723.3854,18.2528,24.4956,0.9343,85.7143,57.1429,-28.5714,0.9901,63.3527,65.412,67.4712,0.3105,81.1114,11.7652,65.8065,15.9237,65.6597,65.6277,65.6876,21.1102,237.2373,-0.4443,-2.5354,-0.9773,-0.8409,65.1167,1,-0.0278,0.1387,-0.1665,0.9343,0.2287,0.7055,63.3276,69.0116,53.533,65.5923,65.8659,23.8569,0.6417,1.487,760980547.0,32.8937,1.44,0.9732,1.0148,55.8826,63.8984,71.208,65.412,65.9205,33.5463,58.8136,58.8136,92.7306,68.9394,100.0,65.2115,66.0235,1.1344,65.9115,-0.009,51.2151,-27.5241,65.7801
2023-03-24,73.78,74.42,73.07,66.99,26173098,981595398.1058,13863555.8111,18.4362,23.5372,1.0252,78.5714,50.0,-28.5714,1.0064,63.9315,65.6339,67.3363,0.2889,109.6105,16.3703,66.1208,20.8198,65.8639,65.8089,65.7838,21.5025,238.536,-1.1693,-1.3656,-0.9722,-0.853,65.2486,1,0.0801,0.1973,-0.1172,1.0252,0.2021,0.8231,63.3559,68.9914,51.2835,65.7838,65.8659,21.7925,0.4908,1.5025,787153645.0,33.2529,1.5774,0.738,1.0136,58.1852,64.0763,71.2073,65.6339,65.891,56.9954,82.8563,82.8563,92.3077,100.0,100.0,65.322,66.4244,1.2193,65.8841,0.002,58.0207,-14.7343,65.9396
2023-03-31,73.6,73.87,73.15,66.68,21479069,1000687903.8836,22449870.3863,18.6064,22.9405,0.9662,71.4286,42.8571,-28.5714,1.0004,64.1915,65.7694,67.3473,0.3194,79.78,11.6298,66.2959,20.8198,65.9893,65.925,65.8501,22.1738,242.5668,-1.3597,0.1954,-0.9534,-0.8875,65.3962,1,0.1392,0.2051,-0.0659,0.9662,0.0766,0.8896,63.384,68.9683,52.7427,65.7838,65.8659,20.3591,0.0938,1.5002,765674576.0,31.0656,1.484,0.1409,1.0227,55.8149,64.2452,71.2021,65.7694,65.8652,76.8771,88.9615,88.9615,81.8462,94.1544,82.4631,65.4376,66.6101,0.9212,65.8657,0.0133,64.6345,-24.3977,66.0496
2023-04-06,73.58,74.9,73.52,67.4,18200779,1006754830.2169,25851941.9653,19.5618,22.6427,0.8846,64.2857,100.0,35.7143,1.0181,64.3713,65.9291,67.4868,0.6232,141.742,19.8419,66.6127,31.9817,66.2058,66.1212,65.9647,22.6742,238.8758,-1.1173,2.2122,-0.9708,-0.856,65.5156,1,0.2411,0.2457,-0.0045,0.8846,-0.034,0.9186,63.4118,68.9526,59.6086,66.1056,66.0451,18.5745,0.7929,1.5107,783875355.0,36.0417,1.3553,1.1905,1.0436,59.9209,64.4057,71.1992,65.9291,65.8671,86.3266,87.1619,87.1619,87.3318,94.1544,100.0,65.5649,66.9896,1.2494,65.8754,0.0269,67.4816,-11.7783,66.2412
2023-04-14,74.03,74.29,73.61,66.71,22123565,989186116.8346,19303476.8109,20.4489,22.6901,0.7368,57.1429,92.8571,35.7143,0.9991,64.4963,66.0181,67.5399,-0.5147,93.6521,9.3419,66.6934,31.9817,66.2832,66.1995,66.0198,22.6379,233.1451,-0.09,3.5935,-0.9899,-0.8002,65.6533,1,0.2634,0.2143,0.0491,0.7368,-0.1717,0.9084,63.4394,68.9301,52.8196,66.1056,66.0451,17.5766,0.1098,1.4977,761751790.0,34.1054,1.1261,0.1648,1.0117,54.6709,64.6101,71.1926,66.0181,65.8572,83.0042,72.8893,72.8893,49.4899,60.821,0.0,65.6987,67.022,0.7515,65.9049,0.0388,64.4895,-31.2382,66.3141
2023-04-21,73.45,73.77,73.15,66.53,20401756,990502359.1572,15288502.0948,20.722,22.6155,0.558,50.0,85.7143,35.7143,0.9678,64.5118,66.0486,67.5855,0.0484,51.9248,6.6926,66.7091,24.2714,66.3207,66.2432,66.0574,22.1357,190.763,1.1145,3.1219,-0.8267,-0.1867,65.816,1,0.2634,0.1714,0.0919,0.558,-0.3089,0.8669,63.4667,68.9061,44.8682,66.1056,66.0451,19.9221,0.8658,1.4548,741350034.0,32.6925,0.8507,1.3186,1.0005,53.3463,64.8023,71.1837,66.0486,65.8578,71.8149,55.3935,55.3935,29.3588,33.3333,0.0,65.8326,66.9697,0.5613,65.9832,0.0482,62.6519,-36.3592,66.3556
2023-04-28,73.62,74.29,73.62,67.07,19868481,997915971.4706,14615025.2567,21.3347,22.7259,0.4408,42.8571,78.5714,35.7143,0.9511,64.5369,66.1216,67.7063,0.6866,91.1532,13.4663,66.8529,29.2996,66.4361,66.3535,66.1324,21.573,155.9703,1.9166,0.9042,-0.3579,0.4072,65.9559,1,0.3037,0.1694,0.1343,0.4408,-0.3731,0.814,63.4939,68.8877,44.6263,66.1056,66.0451,18.8249,1.7064,1.418,761218515.0,34.4277,0.6704,2.6106,1.0073,56.7331,64.9829,71.1761,66.1216,65.857,57.9131,45.4565,45.4565,57.5208,17.1712,51.5136,65.9673,67.1078,0.7334,66.1154,0.0574,61.7233,-20.9962,66.4693
2023-05-05,73.6,74.38,73.06,66.98,28256631,1001284453.6779,14082663.1382,21.4479,22.8461,0.3803,35.7143,71.4286,35.7143,0.9685,64.5381,66.1663,67.7945,0.1519,76.9705,12.0265,66.9426,22.9198,66.52,66.4373,66.1953,21.1246,145.1417,1.5701,-0.9447,-0.1761,0.5715,66.0703,1,0.3247,0.1523,0.1723,0.3803,-0.3752,0.7555,63.5207,68.8687,43.8755,66.1056,66.0451,19.6857,2.1667,1.446,732961884.0,31.3927,0.5768,3.343,1.0057,56.0133,65.1527,71.1685,66.1663,65.8477,48.5485,44.7954,44.7954,47.5067,30.6926,40.5644,66.101,67.1686,1.1953,66.2718,0.0655,59.1822,-23.5217,66.5664
