date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2022-10-21,34.62,36.4,34.41,33.94,1824265,20.219,2.0412,31.8419,37.0452,42.2484,35.6755,37.3906,34.2595,-1.4503,-0.6418,-0.8085,41.7297,-6.606,39.9626,39.9858,36.6223,37.9267,34.3225
2022-10-28,36.11,37.97,35.57,35.77,1761182,19.9769,2.0573,31.7764,36.8412,41.9059,35.6887,37.3272,34.6382,-1.3092,-0.4006,-0.9087,48.6504,-4.61,46.6895,39.5537,36.517,37.9121,34.0364
2022-11-04,37.85,38.4,36.63,35.79,1799249,19.4749,2.0298,31.759,36.8312,41.9034,35.7027,37.267,34.9271,-1.1823,-0.2189,-0.9634,47.8337,-2.1255,46.7557,39.1432,36.2423,37.9053,33.9865
2022-11-11,38.11,39.93,36.33,37.3,2185333,18.0977,2.1277,31.747,36.7965,41.8459,35.9151,37.2682,35.5192,-0.9495,0.0111,-0.9606,49.0784,0.4251,51.8747,38.7533,36.0602,37.937,34.2537
2022-11-18,39.56,39.86,38.45,37.39,1444181,16.819,2.0709,31.7776,36.6976,41.6176,36.1117,37.2729,35.9869,-0.7488,0.1695,-0.9182,48.0825,-0.3873,52.1861,38.3828,35.8346,37.9635,34.9176
2022-11-25,39.33,41.04,39.28,38.91,1051368,16.4384,2.046,31.763,36.7648,41.7665,36.485,37.3372,36.718,-0.4616,0.3653,-0.8269,46.2788,2.7685,57.0105,31.3441,35.7294,37.9952,35.9204
2022-12-02,40.43,41.48,39.94,39.39,1829410,16.3055,2.0046,31.7379,36.8633,41.9887,36.8721,37.4176,37.3855,-0.1934,0.5069,-0.7002,53.7156,3.963,58.4252,31.4218,35.8343,38.0419,36.9279
2022-12-09,40.97,41.3,40.24,39.04,1727941,16.1821,1.9357,31.7416,36.9531,42.1645,37.1618,37.4814,37.8004,-0.0083,0.5535,-0.5618,53.9665,6.3028,56.9715,31.5839,35.9897,38.08,37.6569
2022-12-16,41.23,42.37,39.62,38.33,2514494,16.6141,1.9846,31.7809,36.8876,41.9944,37.3176,37.5147,37.9328,0.0797,0.5132,-0.4335,45.7743,6.4382,53.9591,31.7429,36.0292,38.0819,38.0219
2022-12-23,40.07,41.76,39.71,39.72,1592143,17.0152,1.9827,31.7887,36.8815,41.9742,37.6381,37.6013,38.38,0.2588,0.5538,-0.2951,53.8063,7.3856,58.5533,32.002,36.2848,38.0888,38.5831
2022-12-30,41.73,42.46,41.44,39.88,1130318,17.7388,1.9105,31.8437,36.8482,41.8528,37.9375,37.6908,38.7559,0.409,0.5633,-0.1543,59.3554,5.9417,59.0655,32.2533,36.6032,38.1111,38.9528
2023-01-06,41.89,43.0,41.37,40.64,1643541,18.672,1.885,31.8196,36.8608,41.9021,38.2974,37.8063,39.2261,0.5821,0.5891,-0.007,67.4932,4.8619,61.4497,32.5818,37.1671,38.1477,39.4166
2023-01-13,42.6,42.8,41.67,40.45,1376571,19.5387,1.8271,31.7244,36.9872,42.2499,38.5838,37.9098,39.531,0.6959,0.5623,0.1336,67.7021,4.6524,60.4892,33.0016,37.7781,38.1856,39.6358
2023-01-20,42.31,42.54,40.51,39.06,936416,19.3042,1.8345,31.7575,37.0969,42.4362,38.6479,37.9551,39.4143,0.6669,0.4267,0.2403,70.1951,1.7685,53.9098,33.4005,38.2587,38.1932,39.5895
2023-01-27,40.95,41.85,40.59,39.68,1272286,19.0864,1.7892,31.7408,37.1922,42.6436,38.786,38.0228,39.4816,0.686,0.3566,0.3294,69.8045,2.2935,56.2092,33.7795,38.6688,38.226,39.6807
2023-02-03,41.63,43.71,41.32,41.32,1801693,19.9095,1.8241,31.7379,37.4512,43.1644,39.1242,38.1522,39.9418,0.8239,0.3956,0.4283,70.2135,2.4111,61.66,34.1395,39.0651,38.3038,40.1082
2023-02-10,43.33,43.66,41.66,40.42,1861970,20.6737,1.83,31.9275,37.7008,43.474,39.2966,38.2411,40.0607,0.8504,0.3376,0.5127,61.9754,1.0293,57.4095,34.5905,39.3954,38.3466,40.2076
2023-02-17,42.48,43.34,40.13,40.31,2371291,20.0723,1.9178,32.6752,38.0793,43.4834,39.432,38.3223,40.1236,0.853,0.2722,0.5808,51.9793,1.2675,56.9202,35.0144,39.6109,38.3712,40.2689
2023-02-24,41.89,42.14,40.24,38.93,1707248,19.5139,1.8971,33.8272,38.4314,43.0355,39.3656,38.3463,39.8262,0.7354,0.1237,0.6117,45.2758,0.6036,50.7897,35.4129,39.7211,38.3763,40.0257
2023-03-03,40.68,41.24,39.29,38.47,2410925,18.2527,1.8951,35.0788,38.7382,42.3976,39.2465,38.3512,39.4877,0.598,-0.0109,0.609,38.5521,-1.2492,48.8916,35.7875,39.6898,38.3766,39.7437
2023-03-10,39.99,40.04,37.04,35.89,2664456,18.2041,1.9654,35.6138,38.8354,42.057,38.7985,38.2546,38.5874,0.2773,-0.2653,0.5426,30.2597,-3.9972,39.8938,41.6562,39.4397,38.3239,39.2898
2023-03-17,37.18,38.23,35.28,36.12,4178605,18.9797,2.028,35.6931,38.8525,42.0119,38.441,38.1707,37.9698,0.0413,-0.4011,0.4424,27.943,-4.5194,40.9382,41.5958,39.2305,38.2399,38.7803
2023-03-24,37.84,38.49,36.01,35.54,2600069,19.501,2.0534,35.6299,38.8399,42.0498,38.0542,38.0676,37.3624,-0.1901,-0.506,0.3159,36.8338,-4.9056,39.1087,41.4421,39.0312,38.1422,37.9542
2023-03-31,37.31,38.72,37.0,36.92,2618973,19.8034,2.0269,35.5703,38.8209,42.0714,37.9023,38.0224,37.2506,-0.2596,-0.4604,0.2008,38.7689,-2.149,45.3744,41.2914,38.8308,38.0649,37.4539
2023-04-06,38.17,39.36,37.6,37.63,1707761,19.5812,2.0026,35.6013,38.8327,42.064,37.8655,38.0069,37.3445,-0.2543,-0.3641,0.1098,39.7818,-2.0571,48.337,41.1438,38.6695,38.0098,37.0702
2023-04-14,38.97,39.58,38.35,37.17,1623685,19.2028,1.944,35.4352,38.7458,42.0564,37.7734,37.9742,37.302,-0.2833,-0.3145,0.0312,39.4743,-4.1481,46.608,40.9992,38.4223,37.9892,36.8189
2023-04-21,38.79,39.71,38.74,37.9,1541087,18.7457,1.8766,35.3546,38.6712,41.9878,37.7897,37.9711,37.4504,-0.2453,-0.2212,-0.0241,44.6291,-2.5217,49.6999,40.8574,38.2401,37.9713,36.7365
2023-04-28,39.31,39.64,38.72,37.69,1143948,18.3379,1.8057,35.2653,38.6036,41.942,37.7769,37.9603,37.5112,-0.2288,-0.1637,-0.0651,44.3808,-2.6188,48.8469,40.7185,38.1422,37.9432,36.9947
2023-05-05,39.28,39.72,38.01,37.48,1665214,18.4293,1.7945,35.1887,38.5612,41.9338,37.7376,37.9415,37.504,-0.2302,-0.1321,-0.0981,39.4522,-1.4516,47.9191,40.5823,37.985,37.9059,37.1897
2023-05-12,38.84,39.13,36.87,35.67,1791682,19.1787,1.8215,34.8082,38.3589,41.9096,37.4626,37.8526,37.0467,-0.3728,-0.2198,-0.153,33.1823,-2.7975,40.789,40.4489,37.5816,37.8001,37.2089
2023-05-19,37.29,37.33,35.85,34.91,1778341,20.2257,1.7697,34.3311,38.11,41.8889,37.1216,37.737,36.5114,-0.5416,-0.3109,-0.2307,33.5716,-0.9809,38.184,40.3181,37.1879,37.6927,36.9218
2023-05-26,36.11,36.67,35.27,34.96,1733745,21.4746,1.7404,33.9974,37.8264,41.6554,36.8339,37.6283,36.1245,-0.6631,-0.3459,-0.3172,34.6425,-1.1534,38.5043,40.19,36.8058,37.5949,36.5414
2023-06-02,36.1,36.85,35.4,35.72,1598991,22.4342,1.717,33.8549,37.5901,41.3254,36.6855,37.5535,36.0236,-0.6903,-0.2985,-0.3918,40.3096,0.1807,42.6626,40.0644,36.5763,37.5895,36.3338
2023-06-09,36.43,38.31,35.96,36.75,2108322,21.9092,1.7573,33.7859,37.4744,41.163,36.6941,37.522,36.2053,-0.6217,-0.1839,-0.4378,48.2804,-0.1648,47.8259,39.9413,36.4533,37.5647,36.1702
2023-06-16,37.83,38.24,37.16,36.52,2202864,21.4217,1.7067,33.7507,37.3161,40.8815,36.6706,37.4826,36.2833,-0.5794,-0.1133,-0.4661,56.9322,-1.1092,46.7983,39.8207,36.4984,37.5077,36.0021
2023-06-23,37.49,37.72,35.93,35.06,1610356,21.7329,1.7089,33.8207,37.003,40.1853,36.4559,37.3876,35.9776,-0.6558,-0.1518,-0.5041,62.5035,-2.1138,40.8857,39.7025,36.4229,37.4575,35.6562
2023-06-30,36.31,36.78,35.75,35.15,1490451,22.125,1.6583,33.875,36.7396,39.6042,36.2816,37.2998,35.7703,-0.7013,-0.1578,-0.5435,54.9483,-2.7474,41.3644,39.5867,36.3949,37.4121,35.5809
2023-07-07,36.19,36.84,35.84,35.19,1744930,22.4259,1.6092,34.06,36.4833,38.9066,36.1356,37.2169,35.6245,-0.7258,-0.1458,-0.58,53.1547,-2.5067,41.5908,39.4732,36.2715,37.3709,35.6212
2023-07-14,36.3,37.98,36.14,36.84,2332181,21.5794,1.6222,34.2215,36.3785,38.5354,36.2292,37.2021,35.9278,-0.6051,-0.0201,-0.585,54.2732,-0.6446,50.3621,39.3619,36.2152,37.3149,35.8889
2023-07-21,37.7,39.59,37.28,38.16,2184246,20.5345,1.6662,34.2633,36.3628,38.4623,36.4864,37.2396,36.4853,-0.3983,0.1494,-0.5476,55.3598,2.4832,56.0484,39.2529,36.2854,37.2811,36.237
2023-07-28,39.43,40.16,38.67,37.74,1776313,19.9442,1.6505,34.2857,36.4555,38.6253,36.6536,37.2592,36.7992,-0.265,0.2261,-0.4911,55.8223,2.8352,53.9443,39.1461,36.2743,37.225,36.3785
2023-08-04,39.01,39.11,36.99,36.01,2123500,18.8746,1.6797,34.2767,36.4502,38.6238,36.5681,37.2103,36.6025,-0.2954,0.1566,-0.452,53.7777,1.0486,46.2105,39.0414,36.1542,37.1375,36.3064
2023-08-11,37.25,37.73,32.27,31.46,7500608,20.0347,1.9384,33.1843,36.2462,39.3081,35.8869,36.9848,35.3165,-0.6791,-0.1817,-0.4974,44.9393,-4.2624,32.8479,38.9931,35.724,37.0083,35.7918
2023-08-18,20.0,22.45,10.05,13.77,168505923,23.9547,3.3291,24.8437,35.0889,45.3341,32.9379,36.0744,29.9299,-2.3831,-1.5086,-0.8745,14.0297,-22.9802,14.8656,38.7633,34.1594,36.5463,32.7378
2023-08-25,13.51,13.58,9.06,9.66,67450320,27.6481,3.4277,18.6845,33.6906,48.6966,29.8342,35.0385,24.8624,-4.0188,-2.5154,-1.5034,11.8614,-26.8572,13.0746,37.6148,32.3561,35.984,29.091
2023-09-01,13.5,15.39,12.86,15.05,124086339,30.3838,3.5922,15.6329,32.5844,49.5359,27.863,34.2547,22.4093,-4.8246,-2.657,-2.1676,38.1804,-20.0108,25.7147,36.187,30.9337,35.5621,25.9785
2023-09-08,14.45,14.45,11.9,12.56,37744837,32.9988,3.5606,12.4632,31.3176,50.172,25.8226,33.4039,19.947,-5.5996,-2.7455,-2.854,34.746,-22.5882,23.9799,34.8307,29.2793,35.1048,22.3216
2023-09-15,12.46,13.74,12.31,13.12,45312501,35.427,3.4084,9.9011,30.0889,50.2767,24.1289,32.6084,18.2402,-6.0982,-2.5954,-3.5029,39.5664,-22.067,25.2021,33.5421,27.5915,34.7124,18.8044
2023-09-22,13.15,13.85,12.55,12.59,17030465,37.6332,3.2578,7.5919,28.8443,50.0966,22.5904,31.8234,16.8277,-6.4617,-2.3671,-4.0946,37.6509,-24.2476,24.7958,32.318,25.8824,34.3263,15.4584
2023-09-29,12.48,12.82,12.06,12.31,13383649,39.7278,3.079,5.5052,27.676,49.8469,21.2197,31.0582,15.6983,-6.6952,-2.0805,-4.6148,37.0844,-25.8481,24.5704,31.1551,24.2573,33.9258,12.7229
2023-10-06,12.3,12.35,11.34,11.86,13706613,41.7421,2.9312,3.5931,26.5238,49.4544,19.9717,30.3053,14.7387,-6.8377,-1.7784,-5.0593,36.5282,-25.8806,24.1899,30.0504,22.5939,33.4842,12.45
2023-10-13,11.83,12.69,11.8,12.3,10216087,43.4353,2.7855,2.0048,25.3906,48.7764,18.9488,29.5992,14.129,-6.8364,-1.4216,-5.4148,37.0755,-23.7123,25.4063,29.0009,20.9591,33.0147,12.8271
2023-10-20,12.37,13.02,12.3,12.35,8269808,44.8293,2.638,0.6827,24.222,47.7614,18.069,28.9228,13.6843,-6.7534,-1.0709,-5.6825,37.239,-19.1086,25.5525,28.0038,19.21,32.5458,12.4414
2023-10-27,12.22,13.47,11.97,12.85,10874627,45.8704,2.5567,-0.2724,23.027,46.3264,17.3731,28.2925,13.4757,-6.5716,-0.7113,-5.8603,37.7149,-0.92,27.0913,27.0566,17.4023,32.0569,12.4829
2023-11-03,12.99,14.14,12.57,13.85,12361639,46.4562,2.4859,-0.8697,21.8937,44.657,16.9034,27.7261,13.5693,-6.2744,-0.3313,-5.9431,38.5329,4.19,30.1989,26.1568,15.6958,31.5861,12.5871
2023-11-10,14.0,14.65,11.33,11.61,22678310,47.2066,2.5455,-1.6205,20.7211,43.0627,16.1976,27.0941,13.0795,-6.1488,-0.1646,-5.9843,37.5106,-3.44,27.3834,25.302,13.9528,31.0401,12.4471
2023-11-17,11.82,14.02,11.4,13.91,18786666,47.9035,2.5508,-1.8416,19.6592,41.16,15.8926,26.5771,13.2871,-5.7969,0.1499,-5.9468,40.689,1.35,34.17,24.4899,12.6993,30.5305,12.6757
2023-11-24,13.64,13.79,12.52,12.63,7975892,48.5506,2.4679,-1.9346,18.5314,38.9974,15.4576,26.0301,13.1228,-5.5572,0.3117,-5.8689,59.5044,-0.49,32.3576,23.7184,12.6179,30.0022,12.7857
2023-12-01,12.6,12.94,12.08,12.91,12137173,49.2359,2.3534,-1.4381,17.335,36.108,15.1179,25.5156,13.0696,-5.2837,0.4681,-5.7518,66.6898,0.32,33.1924,22.9854,12.85,29.4938,12.8729
2023-12-08,12.95,13.58,12.93,13.22,11316538,49.4115,2.2331,-0.1253,16.0881,32.3015,14.8648,25.0334,13.1072,-4.9845,0.6139,-5.5984,49.0737,0.91,34.1611,22.2892,12.7193,28.9638,12.9971
2023-12-15,13.2,14.54,13.09,14.21,13731489,48.9048,2.1771,2.0945,14.9115,27.7286,14.7775,24.609,13.3829,-4.6143,0.7872,-5.4015,61.115,2.35,37.2887,21.6277,12.8371,28.4503,13.1914
2023-12-22,14.28,14.34,13.65,13.95,14513058,48.4342,2.0708,5.4093,13.8084,22.2076,14.6672,24.191,13.5247,-4.2924,0.8873,-5.1797,54.8595,1.65,36.7944,20.9993,12.8964,27.9166,13.2057
2023-12-29,14.0,14.55,13.86,14.19,9665815,47.8406,1.9722,10.6456,12.945,15.2444,14.6036,23.7988,13.691,-3.9722,0.966,-4.9382,62.7222,1.84,37.6165,20.4024,13.0107,27.3915,13.5743
2024-01-05,14.24,16.03,13.95,14.87,13807909,46.2416,1.9796,10.5751,13.0,15.4249,14.6391,23.4486,13.9858,-3.6217,1.0532,-4.6749,70.35,2.02,39.9979,19.8352,13.1936,26.9076,13.7114
2024-01-12,14.81,15.3,13.21,13.47,11257118,45.0415,1.9879,11.3069,13.1905,15.0741,14.4832,23.0573,13.8568,-3.4176,1.0058,-4.4235,70.495,-0.38,36.8767,19.2965,13.3086,26.3833,13.8314
2024-01-19,13.22,13.59,12.6,12.72,7739857,44.1555,1.9166,11.3869,13.074,14.7611,14.2481,22.6519,13.5726,-3.2786,0.9159,-4.1945,65.897,1.11,35.2881,18.7847,13.3386,25.8113,13.8043
2024-01-26,12.79,14.06,12.64,13.85,13965348,42.9895,1.8811,11.4363,13.1385,14.8407,14.195,22.3068,13.642,-3.0421,0.9219,-3.964,67.0896,-0.06,39.5159,18.2984,13.4457,25.2799,13.8943
2024-02-02,13.81,13.81,12.88,13.39,9380461,41.9068,1.8164,11.4463,13.152,14.8577,14.0877,21.9571,13.579,-2.8589,0.8841,-3.743,61.7159,0.76,38.4156,17.8365,13.4843,24.7415,13.7771
2024-02-09,13.17,13.39,12.77,13.09,7140775,40.9493,1.7309,11.4905,13.177,14.8635,13.9547,21.6094,13.4567,-2.7067,0.829,-3.5357,56.5196,0.18,37.6788,17.3977,13.43,24.2246,13.6543
2024-02-16,13.05,13.9,12.15,13.1,16052706,40.3455,1.7319,11.5767,13.2165,14.8563,13.8407,21.2757,13.3675,-2.5558,0.7839,-3.3397,58.3827,-0.12,37.7216,16.9808,13.5364,23.7171,13.4986
2024-02-23,13.04,13.32,12.6,12.66,8944409,39.7848,1.6593,11.7149,13.2565,14.7981,13.6833,20.9378,13.1907,-2.4435,0.7169,-3.1605,50.436,-1.55,36.5306,16.5848,13.4471,23.2526,13.1829
2024-03-01,12.6,12.62,11.83,11.95,12269718,39.6232,1.6001,11.6472,13.239,14.8308,13.4522,20.5853,12.8805,-2.3844,0.6209,-3.0053,49.387,-2.0,34.6304,16.2085,13.3986,22.7693,12.9657
2024-03-08,11.95,12.0,11.35,11.82,11624082,39.6855,1.5322,11.5465,13.2125,14.8785,13.2346,20.2416,12.6154,-2.3213,0.5472,-2.8685,49.7788,-2.37,34.2789,15.8511,13.3207,22.2949,12.8371
2024-03-15,11.85,11.95,10.77,11.16,13121976,39.9914,1.507,11.2403,13.128,15.0157,12.9579,19.8854,12.2515,-2.298,0.4564,-2.7544,42.8833,-3.71,32.4762,15.5115,13.1736,21.7798,12.4529
2024-03-22,11.07,11.71,10.73,11.04,9405799,40.2926,1.4694,10.9255,12.9875,15.0495,12.7022,19.5386,11.9486,-2.2631,0.393,-2.6561,35.4413,-2.43,32.1452,15.189,12.9471,21.248,12.1171
2024-03-28,11.09,11.32,10.83,11.27,6935240,40.5724,1.3994,10.8583,12.9705,15.0827,12.5113,19.2143,11.779,-2.1917,0.3716,-2.5632,27.3164,-1.45,33.5433,14.8825,12.7557,20.7299,11.8571
2024-04-05,11.27,11.27,10.78,10.91,8486452,40.8569,1.3345,10.5746,12.8205,15.0664,12.2978,18.8886,11.5617,-2.1395,0.339,-2.4785,20.743,-2.94,32.4174,14.5914,12.5214,20.1902,11.5443
2024-04-12,10.92,11.4,10.55,10.68,9157812,41.2394,1.3002,10.2909,12.723,15.1551,12.0821,18.5667,11.3413,-2.0925,0.3088,-2.4013,10.4967,-2.71,31.6856,14.3148,12.2221,19.65,11.2614
2024-04-19,10.68,10.98,8.74,10.91,25103382,42.3706,1.3674,10.0685,12.623,15.1775,11.9258,18.2665,11.2335,-2.0135,0.3102,-2.3237,9.9503,-2.18,33.3069,14.0521,12.0393,19.1185,11.1129
2024-04-26,10.91,11.08,9.44,9.88,14542129,43.2813,1.3872,9.6547,12.456,15.2573,11.653,17.9376,10.8951,-2.0109,0.2503,-2.2612,9.7097,-3.22,29.8863,13.7334,11.8364,18.6026,10.8357
2024-05-03,9.95,10.49,9.77,10.44,12770859,44.1268,1.3395,9.4563,12.2675,15.0787,11.4913,17.6436,10.7813,-1.9412,0.256,-2.1972,6.9294,-2.22,33.8632,13.4338,11.5929,18.1133,10.7329
2024-05-10,10.5,10.53,9.72,9.99,10697791,44.9339,1.3017,9.2029,12.0695,14.9361,11.2911,17.3434,10.5835,-1.9004,0.2374,-2.1378,6.9942,-1.96,32.2788,13.1521,11.35,17.6138,10.5829
2024-05-17,10.05,11.86,9.97,11.5,15421531,43.8597,1.3441,9.2312,11.935,14.6388,11.319,17.1143,10.8126,-1.7263,0.3292,-2.0555,15.5177,-0.32,42.073,12.8874,11.2364,17.1294,10.6157
2024-05-24,11.49,11.66,10.57,10.63,6780867,42.8621,1.3259,9.3254,11.723,14.1206,11.2271,16.86,10.767,-1.6396,0.3327,-1.9723,16.6759,-0.53,38.6084,12.6386,11.06,16.607,10.5757
2024-05-31,10.65,11.05,10.11,10.99,6490097,42.2443,1.2984,9.3222,11.599,13.8758,11.1955,16.6298,10.8227,-1.5243,0.3584,-1.8827,17.1052,-0.05,40.7815,12.4046,10.9407,16.0965,10.62
2024-06-07,11.0,11.05,10.03,10.28,7295665,41.7242,1.2785,9.1921,11.477,13.7619,11.0734,16.3808,10.687,-1.4732,0.3276,-1.8008,17.8387,-0.99,37.9299,12.1848,10.8214,15.6008,10.53
2024-06-14,10.26,10.57,9.38,9.78,9945805,41.6627,1.2722,9.151,11.2735,13.396,10.901,16.1219,10.4603,-1.4563,0.2756,-1.7319,18.2451,-1.13,36.0198,11.9781,10.6757,15.0935,10.5157
2024-06-21,9.79,9.85,9.13,9.47,8439667,41.7587,1.2324,9.0512,11.0775,13.1038,10.7102,15.8611,10.2127,-1.4512,0.2246,-1.6758,19.0286,-1.21,34.848,11.7838,10.555,14.5791,10.3771
2024-06-28,9.47,9.63,8.83,9.02,29392984,42.0299,1.2015,8.8798,10.874,12.8682,10.4848,15.5928,9.9145,-1.4666,0.1674,-1.6339,17.2441,-1.89,33.1616,11.6012,10.4107,14.0228,10.2386
2024-07-05,9.14,9.14,8.04,8.08,16765579,42.7189,1.1942,8.5505,10.623,12.6955,10.1642,15.2982,9.4559,-1.5369,0.0777,-1.6145,16.637,-1.8,29.9059,11.4295,10.1829,13.4212,9.75
2024-07-12,8.15,11.08,7.6,10.43,38856983,40.8735,1.3571,8.6613,10.5115,12.3617,10.1996,15.1073,9.6994,-1.387,0.1821,-1.569,32.3502,-0.01,44.56,11.1923,10.1486,12.875,9.7214
2024-07-19,10.43,18.19,10.12,17.51,51727140,40.7151,1.8366,7.2545,10.7895,14.3245,11.1743,15.2015,11.6521,-0.6889,0.7041,-1.393,52.6631,7.52,66.9667,7.605,10.6364,12.505,10.6529
2024-07-26,17.24,17.3,13.81,16.84,33856667,40.568,1.9697,6.6413,11.0405,15.4397,11.9298,15.2657,12.9491,-0.1876,0.9643,-1.1519,65.3845,5.34,64.3175,7.605,11.06,12.2126,11.59
2024-08-02,16.5,17.0,15.66,16.06,12516381,40.4313,1.9251,6.3713,11.2855,16.1997,12.4805,15.2969,13.7268,0.1451,1.0376,-0.8925,70.7106,5.43,61.2783,7.7108,11.5014,12.2584,12.4871
2024-08-09,15.58,16.89,15.17,15.5,14587632,39.9161,1.9103,6.2653,11.5085,16.7517,12.8831,15.3049,14.1701,0.3594,1.0015,-0.6421,64.4648,4.51,59.1184,7.8156,11.8629,12.3752,13.3486
2024-08-16,12.12,13.97,12.1,13.37,22043523,37.4429,2.0167,6.3099,11.6135,16.9171,12.948,15.229,13.9701,0.3533,0.7963,-0.4431,61.028,3.09,51.6598,7.9194,12.1043,12.3416,13.97
2024-08-23,13.37,13.46,11.03,11.64,16615147,34.9389,2.0463,6.3562,11.65,16.9438,12.7736,15.0882,13.3876,0.2065,0.5196,-0.3132,55.5396,1.86,46.5256,8.0221,12.1143,12.3232,14.4786
2024-08-30,11.68,11.75,10.53,10.73,10123044,32.8605,1.9872,6.3605,11.6525,16.9445,12.5011,14.9173,12.7232,0.0165,0.2637,-0.2472,54.9471,1.26,44.0458,8.1238,12.1214,12.2754,14.5214
2024-09-06,10.68,12.69,10.57,10.86,12310445,30.6016,1.9967,6.3566,11.65,16.9434,12.2823,14.7582,12.2574,-0.1222,0.1001,-0.2222,57.801,1.84,44.5009,8.2244,12.1121,12.2408,13.5714
2024-09-13,10.73,12.15,10.63,11.62,9594117,28.5041,1.9627,6.506,11.737,16.968,12.194,14.6351,12.098,-0.1688,0.0428,-0.2115,60.3268,3.54,47.2043,8.3241,12.2079,12.227,12.8257
2024-09-20,11.5,13.18,10.62,10.97,19337697,27.109,2.0053,6.5537,11.7635,16.9733,12.0308,14.4914,11.816,-0.2552,-0.035,-0.2203,64.3276,0.54,45.1774,8.4227,12.2929,12.2092,12.0986
2024-09-27,10.75,11.04,9.52,9.95,74196637,25.175,1.9707,6.5489,11.7615,16.9741,11.7534,14.3133,11.3495,-0.4014,-0.1449,-0.2565,54.428,-7.56,42.1209,8.5204,12.3271,12.1622,11.3057
2024-10-04,9.8,9.83,8.84,9.76,24055383,23.7515,1.9092,6.3898,11.6745,16.9592,11.4876,14.1348,10.9521,-0.5265,-0.216,-0.3105,54.9454,-7.08,41.5569,8.6171,12.38,12.1104,10.79
2024-10-11,9.72,9.98,9.26,9.73,15204293,22.3377,1.8243,6.2949,11.6295,16.9641,11.2532,13.962,10.6466,-0.621,-0.2484,-0.3726,58.251,-6.33,41.4625,8.7128,12.4979,12.048,10.5171
2024-10-18,9.73,10.6,9.62,10.11,13975113,20.843,1.764,6.2161,11.5855,16.9549,11.1008,13.811,10.5125,-0.6575,-0.228,-0.4296,55.8567,-5.39,43.222,8.8076,12.475,11.9732,10.4286
2024-10-25,10.09,10.15,9.63,9.75,10624002,19.455,1.6755,6.159,11.559,16.959,10.9207,13.6517,10.3218,-0.7074,-0.2223,-0.4852,43.9732,-3.62,41.936,8.9014,11.9207,11.936,10.27
2024-11-01,10.13,10.68,9.85,10.22,18602919,18.5031,1.6219,6.2066,11.581,16.9554,10.8273,13.5171,10.2964,-0.701,-0.1726,-0.5283,37.589,-1.42,44.2674,8.9943,11.4479,11.8622,10.07
2024-11-08,10.2,10.92,10.15,10.64,18981569,17.7781,1.561,6.3332,11.6395,16.9458,10.8023,13.4043,10.3823,-0.6544,-0.1009,-0.5535,37.5351,-0.09,46.3408,9.0863,11.0607,11.8224,10.0229
2024-11-15,10.4,10.68,9.4,10.28,20584091,16.544,1.5409,6.4931,11.7025,16.9119,10.7327,13.2818,10.3567,-0.6392,-0.0685,-0.5707,37.8176,-0.58,44.8022,9.1773,10.6879,11.7698,10.07
2024-11-22,10.31,10.69,10.3,10.61,9373744,15.4054,1.4602,6.8603,11.829,16.7977,10.7163,13.177,10.42,-0.5936,-0.0184,-0.5753,43.798,-1.01,46.554,9.2674,10.4907,11.7176,10.1914
2024-11-29,10.71,11.0,10.36,10.39,8625911,14.59,1.4019,6.856,11.827,16.798,10.6728,13.0677,10.4125,-0.5688,0.0052,-0.574,48.8501,-0.58,45.5169,9.3567,10.4014,11.6412,10.2857
2024-12-06,10.37,10.67,10.05,10.66,13100766,13.574,1.3461,7.2354,11.4845,15.7336,10.6711,12.9733,10.4744,-0.5212,0.0422,-0.5634,48.3988,0.71,47.0751,9.445,10.3964,11.5754,10.3643
2024-12-13,10.72,10.89,9.92,10.2,13019452,12.8152,1.3192,7.6586,11.1525,14.6464,10.6083,12.8645,10.4058,-0.5148,0.0389,-0.5537,43.4404,0.44,44.728,9.5325,10.3493,11.4956,10.4286
2024-12-20,10.14,10.29,9.59,9.88,22895839,11.9848,1.275,8.1356,10.8435,13.5514,10.5112,12.7475,10.2743,-0.5294,0.0195,-0.5488,37.869,0.15,43.1175,18.19,10.225,11.3958,10.38
2024-12-27,9.88,10.04,9.69,9.94,7832353,11.2137,1.2089,8.8773,10.5655,12.2537,10.435,12.6374,10.1908,-0.53,0.0151,-0.545,31.7187,-0.17,43.5281,18.104,10.1514,11.3252,10.28
2025-01-03,9.92,10.01,9.21,9.33,14976800,10.946,1.1797,9.1722,10.3635,11.5548,10.2877,12.5077,9.9756,-0.5731,-0.0224,-0.5506,40.8371,-0.42,40.34,18.0189,10.1071,11.2574,10.1443
2025-01-10,9.32,9.41,8.16,8.18,14621936,11.5579,1.1848,8.8023,10.1905,11.5787,10.0067,12.338,9.5267,-0.692,-0.1131,-0.5789,42.9017,-2.04,35.1179,17.8427,9.9943,11.144,9.7971
