date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2012-04-20,23.37,25.0,23.17,21.16,1779500,4179252.5872,90523.2278,16.1042,24.0138,0.5315,92.8571,35.7143,-57.1429,1.2279,19.1447,20.6667,22.1887,0.8361,6.1955,10.5932,20.7489,3.3572,20.6019,20.5797,20.5255,20.9813,,-0.8128,0.0653,,,,0,20.2513,0.0726,-0.0145,0.0871,0.5315,-0.5919,1.1234,0.6475,6.5275,52.5599,20.8537,19.3966,-0.3145,5.802,-7281400.0,20.7442,2.61,-1.4642,0.9964,55.2966,22.4042,,20.6667,20.1533,30.4579,43.0414,43.0414,83.9416,33.3333,100.0,,20.5829,1.5554,20.9675,0.2575,54.349,-40.5685,20.7284
2012-04-27,24.77,24.93,23.65,20.2,2208600,2384765.0872,-252103.8835,15.1937,22.4359,0.3789,85.7143,28.5714,-57.1429,1.2179,19.2485,20.6994,22.1503,-0.7813,-22.7318,-3.9501,20.6327,3.3572,20.5406,20.5295,20.5016,21.1645,,-0.6031,0.3852,,,,0,20.2499,0.0357,-0.0411,0.0769,0.3789,-0.6324,1.0113,0.6775,6.6643,46.9372,20.8537,18.1535,-1.7764,6.0283,-9490000.0,19.4147,1.857,-8.082,0.9546,48.0249,22.3403,,20.6994,20.0653,39.3706,51.4326,51.4326,45.1737,45.0217,35.0651,,20.4316,1.0879,20.8434,0.2331,49.6516,-69.7674,20.6273
2012-05-04,23.88,24.05,22.54,19.72,3023500,2004324.6898,-490400.2025,14.8832,21.2874,0.2198,100.0,21.4286,-78.5714,1.2226,19.3884,20.7292,22.0699,-0.4503,-120.159,-10.3541,20.4172,10.8464,20.4142,20.4215,20.4436,21.1421,,-0.4831,0.1756,,,,0,20.2146,-0.0322,-0.0872,0.055,0.2198,-0.6585,0.8784,0.7081,6.7948,38.5522,20.8282,22.3213,-1.5214,6.2001,-12513500.0,17.9529,1.0769,-7.1629,0.9148,44.823,22.2777,,20.7292,19.9548,48.8185,51.9815,51.9815,26.8293,47.179,6.4719,,20.1498,1.2834,20.7099,0.2012,47.1273,-83.2061,20.4707
2012-05-11,23.14,24.24,22.94,20.31,1905300,2913006.2283,-254177.2796,14.3992,20.1231,0.0568,92.8571,14.2857,-78.5714,1.2142,19.4289,20.744,22.0591,0.5846,-77.4481,-1.4118,20.391,8.1078,20.3988,20.4071,20.434,21.0339,,-0.5908,-0.0928,,,,0,20.218,-0.0376,-0.0741,0.0365,0.0568,-0.6675,0.7243,0.7392,6.93,35.8819,20.8282,20.8648,-0.6375,5.9772,-10608200.0,17.7352,0.278,-3.0426,0.9417,49.2941,22.1841,,20.744,19.8778,48.6144,42.4292,42.4292,55.2846,29.3118,46.3985,,20.149,1.1049,20.5853,0.1723,51.0254,-65.3944,20.411
2012-05-18,23.79,23.92,20.23,17.52,4453200,-623003.5278,-1259527.6172,15.7555,20.1541,-0.1857,100.0,7.1429,-92.8571,1.3515,18.696,20.6123,22.5286,-0.8618,-252.2617,-30.0866,19.674,33.3873,19.9555,20.0218,20.218,20.8674,,-0.744,0.732,,,,0,19.9244,-0.2644,-0.2408,-0.0237,-0.1857,-0.7379,0.5521,0.7707,7.0359,26.7874,19.8465,29.6079,-3.2213,7.7151,-15061400.0,14.786,-0.9118,-15.5328,0.8156,34.9567,22.0933,,20.6123,19.7798,41.4792,30.0268,30.0268,7.9665,17.6235,0.0,,19.1767,3.1363,20.4235,0.1138,43.46,-93.9103,19.9904
2012-05-25,20.59,21.2,20.24,17.66,1458100,-440741.0278,-1498312.1765,17.0149,20.1828,-0.4124,92.8571,0.0,-92.8571,1.3132,18.2188,20.506,22.7933,0.1979,-257.1312,-28.0147,19.133,33.3873,19.6027,19.7072,20.0287,20.6635,,0.0137,1.2309,,,,0,19.622,-0.4277,-0.3232,-0.1045,-0.4124,-0.7783,0.3658,0.8026,7.1421,20.2862,19.7487,28.2898,-3.0003,7.4354,-13603300.0,14.1278,-2.0293,-14.5208,0.8036,35.9926,21.8973,,20.506,19.7096,32.4801,24.9844,24.9844,11.7021,17.8747,7.2256,,18.506,0.816,20.2384,0.0402,43.9246,-90.8486,19.6268
2012-06-01,21.03,21.4,20.17,17.35,1220600,-1185009.3205,-1696599.2096,17.9652,19.8988,-0.6055,100.0,0.0,-100.0,1.2941,17.6719,20.3114,22.9509,-0.5041,-200.5347,-30.6053,18.6223,30.3188,19.2558,19.3926,19.8301,20.6949,,0.2971,-0.9821,,,,0,19.3434,-0.5757,-0.377,-0.1987,-0.6055,-0.7751,0.1696,0.8348,7.2442,20.5251,19.3407,26.6527,-3.3658,7.4599,-14823900.0,14.2512,-2.9923,-16.2495,0.8167,34.6973,21.7092,,20.3114,19.6163,21.1776,8.5218,8.5218,5.8968,2.4085,0.0,,17.9089,1.0454,20.045,-0.0432,41.1849,-95.3578,19.2624
2012-06-08,20.44,21.05,19.86,17.34,2495900,-1415722.7659,-1696889.164,19.0317,19.9867,-0.7974,100.0,21.4286,-78.5714,1.2739,17.2146,20.1202,23.0257,-0.0336,-172.9419,-30.678,18.2139,32.8956,18.9609,19.1188,19.6456,21.0538,,-0.6064,-1.4733,,,,0,19.1133,-0.6859,-0.3897,-0.2962,-0.7974,-0.7793,-0.0181,0.8673,7.3451,20.7355,19.209,26.6184,-3.1193,7.3471,-17319800.0,13.4408,-3.9576,-15.2472,0.8276,34.661,21.481,,20.1202,19.5628,14.494,9.9759,9.9759,12.3288,2.4085,0.0,,17.479,1.0114,19.8091,-0.1293,36.3334,-90.146,18.9339
2012-06-15,20.52,20.65,19.89,16.91,3702500,-5020788.5554,-2689811.518,20.0219,20.0683,-1.029,92.8571,14.2857,-78.5714,1.2291,16.7463,19.8881,23.03,-0.8158,-154.3755,-34.3755,17.7859,32.8956,18.646,18.8248,19.4432,22.0132,,-0.5733,-2.007,,,,0,18.8479,-0.7982,-0.4017,-0.3966,-1.029,-0.8243,-0.2048,0.9002,7.4408,19.518,19.209,25.6166,-3.0768,7.2665,-21022300.0,12.9349,-5.1287,-15.3912,0.8156,32.8123,21.2049,,19.8881,19.475,8.3004,6.4036,6.4036,0.9852,-0.0,0.0,,17.0327,0.646,19.5107,-0.2177,35.4578,-99.2701,18.5831
2012-06-22,19.86,20.89,19.35,16.47,5692400,-10512467.6654,-4598831.1507,21.273,19.9944,-1.2249,100.0,7.1429,-92.8571,1.2346,16.26,19.6331,23.0062,-0.3123,-140.0349,-38.0748,17.3388,37.537,18.3116,18.5111,19.2231,23.4466,,-1.8311,-3.5575,,,,0,18.5382,-0.9124,-0.4127,-0.4997,-1.2249,-0.825,-0.3999,0.9334,7.5311,18.4152,18.9935,26.3232,-3.3233,7.4951,-26714700.0,11.9548,-6.1467,-16.7883,0.7972,30.9626,20.9454,,19.6331,19.3792,7.0863,4.8793,4.8793,1.3238,-0.0,0.0,,16.5705,1.3065,19.1639,-0.3085,30.7339,-99.5474,18.2099
2012-06-29,19.3,19.82,18.66,16.48,1804400,-10045812.493,-4813236.9774,22.8259,20.18,-1.3762,100.0,0.0,-100.0,1.2168,15.857,19.3832,22.9095,0.0776,-136.8244,-37.9138,16.9898,43.0131,18.0299,18.2404,19.02,25.2768,,-2.8282,-0.7881,,,,0,18.2632,-0.9908,-0.3929,-0.598,-1.3762,-0.7813,-0.595,0.9668,7.6206,11.9694,18.6353,28.2612,-4.6833,7.3834,-24910300.0,11.2613,-6.9552,-22.1285,0.7957,31.0431,20.6307,,19.3832,19.2886,6.9778,9.6505,9.6505,26.6423,0.7185,2.1555,,16.256,0.9859,18.7655,-0.3959,30.316,-88.8208,17.8777
2012-07-06,19.39,20.28,18.99,16.34,1079300,-10740245.8263,-4684337.5146,23.6653,20.3769,-1.5318,92.8571,0.0,-92.8571,1.2082,15.5479,19.1011,22.6542,-0.1318,-111.4,-39.2115,16.6826,34.5779,17.7693,17.9865,18.8212,27.4598,,-2.2397,1.0829,,,,0,18.0112,-1.0525,-0.3636,-0.6889,-1.5318,-0.7422,-0.7896,1.0005,7.7078,15.4316,18.5545,26.4254,-3.8673,7.3961,-25989600.0,12.8461,-7.7936,-19.1418,0.7985,30.3942,20.249,,19.1011,19.1912,10.554,17.1324,17.1324,23.431,0.7185,0.0,,16.0005,1.0964,18.3531,-0.4781,32.8728,-91.1672,17.5665
2012-07-13,19.21,19.57,18.92,16.21,1330900,-11458768.5257,-4434377.9101,24.4895,20.7871,-1.7512,85.7143,14.2857,-71.4286,1.1615,15.226,18.8495,22.4729,-0.2147,-107.7539,-40.3954,16.4139,35.2042,17.5292,17.7495,18.6277,28.7302,-19.9683,-2.0041,1.5388,0.4231,-0.3415,19.5932,1,17.7921,-1.099,-0.3281,-0.7709,-1.7512,-0.7607,-0.9905,1.0345,7.7928,15.4669,18.5545,25.8896,-3.5103,7.166,-27320500.0,12.4074,-8.9985,-17.8017,0.8108,29.8023,19.8979,,18.8495,19.1,16.5342,22.8196,22.8196,18.3857,0.7185,0.0,,15.7954,0.5542,17.9673,-0.554,30.462,-93.5331,17.2776
2012-07-20,19.07,19.41,18.45,16.48,2657700,-8911806.0257,-3118599.2846,25.5545,20.8294,-1.8813,100.0,7.1429,-92.8571,1.1368,14.9972,18.6259,22.2547,0.3333,-99.5543,-34.3828,16.2762,39.3992,17.3679,17.5803,18.4686,28.8995,-14.2892,-1.4115,1.5784,0.5107,-0.2468,19.4827,1,17.6651,-1.1012,-0.2642,-0.837,-1.8813,-0.7024,-1.1789,1.0687,7.8797,14.9117,18.4653,27.0746,-3.8333,6.898,-24662800.0,11.7701,-9.7574,-18.8703,0.8325,32.8086,19.5749,,18.6259,19.0468,22.2441,26.7804,26.7804,38.5246,33.3333,100.0,,15.7674,0.816,17.6076,-0.6179,36.9287,-85.6489,17.061
2012-07-27,19.14,19.69,18.82,16.57,1785900,-7940671.4635,-1987819.824,26.149,20.6714,-1.9522,92.8571,0.0,-92.8571,1.1083,14.8187,18.4173,22.0159,0.4032,-82.8975,-32.4735,16.1976,33.8781,17.2445,17.445,18.3277,28.3759,-8.6287,-1.3681,0.5122,0.593,-0.15,19.3415,1,17.4209,-1.0836,-0.1973,-0.8863,-1.9522,-0.6022,-1.3499,1.1032,7.9665,13.878,18.4355,25.7849,-0.952,6.6905,-22876900.0,12.7351,-10.2269,-5.4343,0.7827,33.7633,19.2245,,18.4173,18.9946,29.1712,37.9136,37.9136,56.8306,66.6667,100.0,,15.8057,0.7378,17.2778,-0.6688,37.5077,-83.9506,16.8873
2012-08-03,19.5,20.65,19.23,17.42,1257200,-6949077.0973,-1029010.035,25.4712,20.1772,-2.0335,85.7143,0.0,-85.7143,1.1154,14.7863,18.2554,21.7244,0.7042,-50.8289,-14.7414,16.3587,16.6594,17.2721,17.4422,18.2607,27.6923,-1.3208,-1.342,1.0709,0.6906,-0.0231,19.1484,1,17.4213,-0.989,-0.0821,-0.9068,-2.0335,-0.5249,-1.5086,1.138,8.0611,18.0606,18.1423,23.7885,-0.238,6.4013,-21619700.0,16.9943,-10.7425,-1.3474,0.8624,42.6293,18.9057,,18.2554,18.9836,42.5132,62.8457,62.8457,93.1818,100.0,100.0,,16.1611,1.2069,17.0254,-0.6973,46.7054,-64.5941,16.8718
2012-08-10,20.56,21.81,20.49,17.86,1707100,-7312757.9919,-658939.9483,23.6544,19.0268,-1.8659,78.5714,7.1429,-71.4286,1.1158,14.8299,18.1126,21.3952,0.3412,-10.8269,-6.9563,16.6065,0.0361,17.3622,17.4976,18.2309,27.0893,5.0313,-0.9613,1.3409,0.7664,0.0877,18.9658,1,17.4449,-0.869,0.0303,-0.8992,-1.8659,-0.2385,-1.6273,1.1731,8.1591,24.425,18.1423,22.0785,0.51,6.2482,-19912600.0,22.0945,-9.9302,2.9397,0.9056,46.5219,18.6155,,18.1126,18.9688,58.7201,75.401,75.401,76.1905,100.0,100.0,,16.6021,1.1211,16.8564,-0.7027,50.8804,-55.7858,16.9406
2012-08-17,21.0,21.51,19.88,18.1,1298600,-6364700.3232,-145989.2956,22.4987,19.1271,-1.6804,71.4286,0.0,-71.4286,1.135,14.8929,17.9944,21.0959,0.1779,-13.7247,-2.8311,16.8742,7.4751,17.475,17.5773,18.2209,26.6595,11.6717,-0.7084,1.7351,0.8355,0.2023,18.797,1,17.4947,-0.7461,0.1225,-0.8686,-1.6804,0.0193,-1.6997,1.2085,8.2584,18.1122,18.0063,23.4237,0.7565,6.2725,-18614000.0,20.1654,-9.0145,4.3627,0.8908,48.5845,18.5375,,17.9944,18.9574,74.2929,84.632,84.632,84.5238,100.0,100.0,,17.0332,1.3854,16.7743,-0.6881,54.4243,-48.0804,17.0589
2012-08-24,21.33,21.79,20.74,17.87,1383700,-6983925.1851,-119900.1851,21.1515,19.0832,-1.507,64.2857,0.0,-64.2857,1.1177,14.9254,17.8886,20.8518,-0.2858,4.8324,-6.4396,17.0419,3.6375,17.5365,17.617,18.1952,26.3985,21.0239,-0.1432,2.1993,0.9137,0.3588,18.6084,1,17.5004,-0.6589,0.1678,-0.8267,-1.507,0.2241,-1.731,1.2442,8.3546,25.2704,17.1096,22.0862,0.9605,6.253,-19997700.0,20.5358,-8.141,5.6784,1.0204,46.7802,18.5375,,17.8886,18.9561,79.414,78.2091,78.2091,73.913,95.9421,87.8264,,17.2907,0.8923,16.7881,-0.6621,57.7237,-23.2143,17.1688
2012-08-31,21.09,21.32,20.48,17.53,1006100,-7654658.5184,-311742.5018,20.138,19.0516,-1.3597,57.1429,78.5714,21.4286,1.0889,14.9418,17.7751,20.6085,-0.5595,-8.6448,-11.9901,17.096,6.9619,17.5349,17.6048,18.1456,26.2922,29.1476,0.3358,2.2445,0.962,0.4871,18.4451,1,17.5006,-0.6109,0.1726,-0.7835,-1.3597,0.3695,-1.7292,1.2802,8.4463,25.6835,17.1096,22.5019,1.0539,6.2128,-21003800.0,19.5727,-7.3978,6.3983,0.9923,44.005,18.5204,,17.7751,18.9625,77.8707,70.7709,70.7709,53.876,70.309,23.1006,,17.369,0.714,16.8466,-0.6326,55.9242,-35.4167,17.2289
2012-09-07,20.72,22.63,20.7,19.09,2104500,-5920899.451,189767.3902,19.407,19.2193,-1.1149,50.0,100.0,50.0,1.1331,15.215,17.6714,20.1278,0.9016,65.6413,12.9647,17.5335,9.9037,17.7741,17.8029,18.2156,26.3754,34.9413,0.9991,2.3423,0.9846,0.5727,18.3586,1,17.6141,-0.4416,0.2735,-0.7151,-1.1149,0.568,-1.6829,1.3166,8.5528,32.5919,17.4581,20.0758,2.6094,5.9357,-18899300.0,24.4894,-6.0871,15.8329,1.1004,56.4823,15.6817,,17.6714,19.0064,74.283,73.8691,73.8691,93.8182,70.309,100.0,,17.9776,1.7084,16.9776,-0.581,60.0061,-4.067,17.4987
2012-09-14,22.55,22.79,22.17,18.95,1375400,-6763886.5478,109455.7798,18.8589,19.4404,-0.8428,42.8571,100.0,57.1429,1.0898,15.359,17.6085,19.8581,-0.4194,110.0896,10.5144,17.8538,11.7343,17.9543,17.9552,18.2697,26.6019,44.8155,1.6365,1.0237,1.0,0.7048,18.293,1,17.695,-0.3154,0.3198,-0.6352,-0.8428,0.7392,-1.5819,1.3533,8.6567,39.1541,17.5261,19.3816,2.6094,5.7524,-20274700.0,24.535,-4.6179,15.9729,1.0926,55.2572,15.7172,,17.6085,19.0589,73.8258,76.8373,76.8373,82.8179,71.0939,90.1813,,18.3843,0.527,17.1665,-0.5175,57.2841,-11.5207,17.7328
2012-09-21,22.28,22.34,20.0,18.02,4142900,-6648559.5671,103345.453,18.5001,19.8866,-0.6109,35.7143,92.8571,57.1429,1.1537,15.4804,17.5235,19.5667,-0.4625,38.7142,-3.8814,17.8832,13.8363,17.9643,17.9637,18.2511,26.9088,54.8744,1.5957,-0.4489,0.9852,0.8179,18.2251,0,17.7054,-0.2869,0.2786,-0.5655,-0.6109,0.8299,-1.4408,1.3903,8.7503,38.2714,17.5261,28.4279,1.8104,6.4029,-24417600.0,21.5174,-3.3667,11.1694,1.0653,48.0593,15.7903,,17.5235,19.1051,74.6407,73.2156,73.2156,43.0108,74.225,32.4937,,18.3611,1.9846,17.3799,-0.4597,54.1346,-36.6359,17.8279
2012-09-28,21.08,21.2,20.12,17.34,1608700,-7423118.8263,-154999.9407,18.167,20.4964,-0.4074,28.5714,85.7143,57.1429,1.1369,15.7825,17.3748,18.9671,-0.6296,6.2582,-12.8539,17.7385,13.8363,17.8681,17.8804,18.1835,26.996,65.0702,1.2476,-1.5938,0.9393,0.9068,18.1359,0,17.6971,-0.3155,0.2,-0.5155,-0.4074,0.8618,-1.2691,1.4275,8.8362,44.3592,17.5261,26.7869,0.8585,6.5568,-26026300.0,20.2752,-2.2599,5.2089,1.0526,43.5731,15.8619,,17.3748,19.122,65.5916,46.7218,46.7218,14.3369,40.8916,0.0,,18.0994,0.918,17.575,-0.4159,54.1919,-55.0691,17.822
2012-10-05,20.48,20.79,20.16,17.61,1744400,-6066363.2708,185099.1605,17.8577,20.7615,-0.199,21.4286,78.5714,57.1429,1.0939,15.785,17.3795,18.974,0.381,9.9455,-8.4913,17.6904,13.8363,17.8286,17.8445,18.1411,26.7098,76.1005,0.4836,-0.9364,0.8563,0.9707,18.036,1,17.6945,-0.3126,0.1623,-0.475,-0.199,0.8663,-1.0653,1.465,8.9239,44.2666,17.5261,25.8495,1.0454,6.2116,-24281900.0,19.5657,-1.1095,6.3109,1.0686,45.7544,15.9321,,17.3795,19.0961,49.2185,27.718,27.718,25.8065,16.4636,16.8972,,17.9926,0.5355,17.7366,-0.379,52.6103,-47.6959,17.844
2012-10-12,20.78,21.01,20.48,17.48,1052700,-6761542.5161,86210.0184,17.3414,20.9155,-0.0265,14.2857,71.4286,57.1429,1.048,15.7805,17.3706,18.9606,-0.3962,22.5059,-10.2428,17.6211,10.6304,17.7755,17.7964,18.0924,26.2311,88.3214,0.8515,0.5987,0.7275,0.9996,17.9386,1,17.6881,-0.317,0.1264,-0.4434,-0.0265,0.8345,-0.8609,1.5027,9.0095,44.3476,17.5261,25.0551,0.0595,5.994,-25334600.0,20.2401,-0.1484,0.3415,1.0702,44.8786,16.0008,,17.3706,19.0618,31.5437,20.1912,20.1912,20.4301,9.3569,11.1734,,17.8647,0.4505,17.8624,-0.3492,53.7064,-51.1521,17.8382
2012-10-19,20.56,20.94,20.13,17.4,1105200,-6938920.2938,-18520.2889,17.1559,21.3552,0.1878,7.1429,64.2857,57.1429,1.0223,15.783,17.3731,18.9632,-0.1111,6.8964,-11.4595,17.5454,14.744,17.7175,17.7434,18.041,25.6189,113.836,1.3084,-1.4369,0.361,0.9147,17.7837,1,17.6789,-0.3236,0.0958,-0.4194,0.1878,0.8411,-0.6534,1.5407,9.0934,44.6007,17.5261,25.9291,-0.459,5.8757,-26439800.0,19.2656,1.0607,-2.5702,1.0734,44.2702,16.0682,,17.3731,19.0218,23.3436,22.1217,22.1217,20.1285,14.5368,15.5398,,17.737,0.6885,17.9585,-0.3258,55.4545,-53.4562,17.8102
2012-10-26,20.48,20.85,20.18,17.72,1499700,-5439220.2938,417496.4298,16.9836,21.5663,0.308,0.0,57.1429,57.1429,0.99,15.795,17.3922,18.9894,0.5522,16.6227,-5.6013,17.5664,14.744,17.7181,17.7405,18.0174,24.8621,152.8202,0.2364,-3.2808,-0.306,0.4568,17.6047,0,17.6803,-0.2993,0.0961,-0.3954,0.308,0.7597,-0.4517,1.5789,9.1797,52.844,17.6833,24.8629,-0.374,5.5861,-24940100.0,18.4734,1.7495,-2.0667,1.0753,47.1993,16.1343,,17.3922,18.9826,26.1211,36.0504,36.0504,67.5926,42.2377,100.0,17.1729,17.7531,0.5695,18.0066,-0.3028,51.659,-48.8665,17.8139
2012-11-02,21.04,21.51,20.69,17.91,1074100,-5517812.9768,532905.922,16.0741,20.7726,0.3819,0.0,50.0,50.0,0.969,15.8455,17.4419,19.0384,0.0366,55.6786,-2.2506,17.6315,4.2498,17.7474,17.7629,18.0093,24.1168,175.6712,-0.8609,-2.2024,-0.6517,0.0755,17.4945,0,17.6886,-0.2619,0.1068,-0.3687,0.3819,0.6401,-0.2582,1.6173,9.267,51.6538,17.8576,23.5846,0.034,5.4109,-23866000.0,21.6618,2.1777,0.1902,1.0811,48.8747,16.199,,17.4419,18.9552,36.7059,51.9457,51.9457,68.1159,71.8466,100.0,17.2146,17.8302,0.697,17.9896,-0.2779,52.1697,-48.3146,17.8308
2012-11-09,21.07,22.58,20.94,18.78,2683400,-4437908.0987,875279.0008,15.6477,19.651,0.4977,0.0,42.8571,42.8571,0.9994,15.9252,17.5571,19.1891,0.622,117.5551,11.7332,17.901,10.1046,17.9056,17.8979,18.0661,23.6307,202.6039,-1.199,-0.3316,-0.9246,-0.3844,17.4563,1,17.7284,-0.1605,0.1666,-0.327,0.4977,0.5767,-0.079,1.656,9.3621,54.8573,18.1338,21.2333,1.2494,5.3227,-21182600.0,26.0067,2.8479,7.129,1.0776,55.8666,16.2624,,17.5571,18.9528,53.2996,71.9028,71.9028,80.0,100.0,100.0,17.2665,18.1899,1.3939,17.9436,-0.2412,54.9154,-24.055,17.9504
2012-11-16,22.51,23.17,21.99,19.15,3171300,-4706662.336,850257.1847,15.7371,19.1179,0.5412,7.1429,100.0,92.8571,0.9996,15.9972,17.6906,19.3839,0.0169,161.7596,17.0061,18.2121,16.8992,18.097,18.0648,18.1463,23.3414,211.1882,-0.9086,0.9093,-0.9711,-0.5179,17.4869,1,17.778,-0.0494,0.2221,-0.2715,0.5412,0.4664,0.0748,1.6951,9.46,57.8311,18.2953,19.7107,0.0595,5.2201,-18011300.0,27.7273,3.0856,0.3117,1.0723,58.503,16.3246,,17.6906,18.9423,66.5121,75.6878,75.6878,78.9474,100.0,100.0,17.336,18.5874,1.0029,17.9194,-0.1929,56.9643,-19.4529,18.1071
2012-11-23,22.7,23.11,22.1,19.06,1506900,-5258695.0093,587078.1198,15.8201,18.4858,0.6151,0.0,92.8571,92.8571,0.9895,16.1534,17.8266,19.4997,-0.2772,141.8344,15.154,18.4392,16.8992,18.2445,18.1969,18.2137,22.9588,216.7979,-0.541,1.664,-0.9898,-0.599,17.5597,1,17.8097,0.0308,0.2418,-0.2111,0.6151,0.4041,0.211,1.7344,9.5559,57.107,18.3463,18.4885,0.1105,5.1928,-19518200.0,26.0081,3.4961,0.5832,1.0531,57.577,16.4257,,17.8266,18.9324,75.1817,77.9546,77.9546,74.9164,97.2693,91.8078,17.4244,18.8467,0.8585,17.9301,-0.1401,51.3728,-23.6593,18.2389
2012-11-30,22.46,22.75,22.12,18.91,2126300,-6507474.3744,28704.3299,15.8972,18.0176,0.54,28.5714,85.7143,57.1429,0.9571,16.4002,17.9617,19.5232,-0.3333,115.1797,12.1983,18.5847,16.8992,18.3471,18.2922,18.2654,22.3733,225.3064,0.0526,1.9164,-1.0,-0.7109,17.674,1,17.8402,0.0817,0.2342,-0.1525,0.54,0.2238,0.3162,1.7739,9.6495,50.066,18.3463,17.7493,0.8925,5.061,-21644500.0,24.9682,3.0592,4.9528,1.058,56.0991,16.5237,,17.9617,18.9282,75.2993,72.2557,72.2557,62.9032,88.947,75.0331,17.5283,18.9815,0.5355,17.9751,-0.0885,51.9165,-29.0221,18.3424
2012-12-07,22.45,22.72,22.02,19.3,2495400,-4083371.5172,568974.6585,15.8372,17.6221,0.4943,21.4286,78.5714,57.1429,0.9312,16.593,18.1028,19.6126,0.3714,110.5576,18.3085,18.7972,15.0582,18.4941,18.4269,18.3422,21.647,211.6124,0.5136,1.6936,-0.9728,-0.5242,17.8366,1,17.9228,0.1519,0.2435,-0.0916,0.4943,0.101,0.3933,1.8138,9.746,56.4863,18.3463,17.5911,1.9634,4.8245,-19149100.0,23.8282,2.788,11.3235,1.1014,59.1543,16.6188,,18.1028,18.9139,74.2025,72.3973,72.3973,79.3722,88.947,100.0,17.6478,19.2084,0.595,18.061,-0.0348,56.7626,-14.511,18.4881
2012-12-14,22.59,22.95,21.58,18.44,1981800,-5717994.8749,218161.9375,15.2109,17.0349,0.4709,14.2857,71.4286,57.1429,0.9479,16.8569,18.1967,19.5365,-0.6496,64.3587,1.5914,18.7521,7.0684,18.4864,18.4292,18.3498,20.8771,175.9867,1.0742,1.42,-0.6559,0.07,17.9813,1,17.9324,0.1366,0.1826,-0.046,0.4709,0.0223,0.4485,1.8539,9.833,48.9853,18.3463,18.8663,0.833,5.1393,-21130900.0,21.7363,2.6471,4.7297,0.9662,50.7957,16.711,,18.1967,18.8797,64.8646,49.9409,49.9409,7.5472,58.3444,0.0,17.7719,19.0674,1.1644,18.162,0.0064,46.4574,-46.3722,18.5024
2012-12-21,21.71,22.4,21.49,18.46,2107600,-6760214.6551,-276800.6455,14.5141,16.5071,0.4879,7.1429,64.2857,57.1429,0.9354,16.9529,18.2486,19.5442,0.011,38.7997,1.887,18.7169,5.4553,18.4825,18.4335,18.358,20.1228,140.9961,1.5169,0.2382,-0.1045,0.6294,18.1211,1,17.9399,0.1245,0.1364,-0.0119,0.4879,0.006,0.4819,1.8942,9.9193,42.7306,18.3463,18.336,0.9774,5.0671,-19023300.0,20.452,2.7309,5.5907,0.9744,50.9435,16.8005,,18.2486,18.8532,52.0146,33.7056,33.7056,14.1975,33.9228,1.7685,17.8935,18.9561,0.7735,18.2974,0.0377,44.8599,-45.7413,18.5252
2012-12-28,21.67,21.8,21.08,18.08,1264100,-7357150.7662,-644055.8607,13.6061,15.8866,0.4654,0.0,57.1429,57.1429,0.9123,16.9737,18.2596,19.5455,-0.5556,-9.5873,-5.0266,18.5908,1.8028,18.4204,18.3861,18.3373,19.4028,150.3053,1.2349,-1.119,-0.264,0.4954,18.2082,1,17.9406,0.083,0.0759,0.0071,0.4654,-0.034,0.4994,1.9348,10.0009,47.4322,18.3973,20.1866,0.68,5.0465,-20287400.0,19.4716,2.596,3.9082,1.0033,47.4867,16.8873,,18.2596,18.79,31.4272,10.635,10.635,10.1604,0.5895,0.0,18.0042,18.7298,0.612,18.4389,0.0558,39.4148,-62.2951,18.5015
