date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,willr_14_willr,wma_14_wma
2013-09-27,30.44,30.98,30.0,16.33,288551,3719746.7253,-123667.2186,19.4601,18.6195,0.5677,0.0,57.1429,57.1429,0.4479,14.8159,15.8238,16.8317,0.0408,81.5724,30.4063,16.3991,11.7128,16.1095,16.0557,15.7985,35.4425,,0.369,-1.7805,,,,0,16.2186,0.312,0.0269,0.2851,0.5677,0.0832,0.4845,0.5157,5.1316,51.1261,16.0718,16.0451,17.0954,0.525,2.743,16392971.0,21.6313,3.637,3.322,1.0478,65.2031,15.595,,15.8238,15.383,52.4717,64.633,64.633,73.262,31.8301,39.0325,,16.4483,0.525,16.1731,0.2946,-29.771,16.2173
2013-09-30,30.29,30.4,29.43,16.23,1453332,4843457.0346,265970.5519,18.1887,18.593,0.5458,21.4286,50.0,28.5714,0.4561,14.9561,15.8889,16.8217,0.0,38.5904,23.7827,16.396,1.6609,16.1276,16.0785,15.8303,36.9103,,0.0706,-1.15,,,,0,16.2191,0.2982,0.0105,0.2877,0.5458,0.0309,0.5149,0.5394,5.2426,37.5881,16.1683,16.0451,20.3844,0.2196,2.8106,14939639.0,19.7183,3.4849,1.3722,1.0395,61.8914,15.6757,,15.8889,15.4088,61.6077,70.6282,70.6282,63.1016,31.8301,0.0,,16.4161,0.5625,16.2121,0.2968,-37.0229,16.2329
2013-10-01,30.41,31.72,30.41,16.99,289507,5132964.0346,493304.5441,18.4404,19.5215,0.5642,14.2857,100.0,85.7143,0.4782,15.0258,15.9875,16.9491,1.0,146.2764,46.0096,16.5814,21.7126,16.2608,16.2005,15.9164,38.561,,-0.1152,-1.098,,,,0,16.3001,0.3451,0.0459,0.2992,0.5642,0.0263,0.5379,0.5635,5.3601,37.4168,16.3986,16.1683,18.0439,0.9857,2.8142,15229146.0,28.0527,3.5835,6.158,1.0753,73.0048,15.7507,,15.9875,15.454,71.3497,78.7879,78.7879,100.0,46.3442,100.0,,16.6537,0.7661,16.2491,0.307,-0.0,16.3449
2013-10-02,31.61,32.17,31.13,17.01,266209,5184158.073,557747.9583,19.1094,19.6882,0.5693,7.1429,100.0,92.8571,0.4839,15.0948,16.0791,17.0633,0.1346,170.0014,46.363,16.7319,27.8064,16.376,16.3083,15.9974,40.2007,,-0.3762,0.1603,,,,0,16.3729,0.3792,0.064,0.3152,0.5693,0.0161,0.5533,0.588,5.4766,37.2291,16.4067,16.2888,16.5552,0.5679,2.8447,15495355.0,29.3082,3.5985,3.4539,1.0734,73.1815,15.7665,,16.0791,15.4964,77.3357,82.591,82.591,84.6715,66.6667,100.0,,16.8316,0.5572,16.2908,0.3213,-11.898,16.4476
2013-10-03,31.63,32.62,31.16,17.37,158788,5301617.6895,570780.3277,20.1295,20.3354,0.5876,0.0,100.0,100.0,0.5052,15.1487,16.19,17.2312,0.5479,184.85,53.7523,16.9406,33.3901,16.5295,16.4504,16.0993,41.7264,,-0.0214,1.7875,,,,0,16.5125,0.4306,0.0924,0.3383,0.5876,0.0216,0.566,0.6131,5.5956,42.0383,16.6906,16.5352,14.7192,0.8411,2.9077,15654143.0,29.476,3.6915,5.0875,1.0993,76.8761,15.8986,,16.19,15.5477,84.7614,92.9051,92.9051,94.0439,100.0,100.0,,17.0847,0.7822,16.3457,0.3422,-5.4131,16.5879
2013-10-04,32.45,32.59,31.89,17.13,320134,5054657.1752,445644.2853,21.0767,21.0513,0.5584,50.0,92.8571,42.8571,0.4959,15.308,16.2926,17.2771,-0.6857,173.2647,39.7287,17.0437,33.3901,16.6214,16.5406,16.1755,41.8995,,0.2884,1.2298,,,,0,16.5613,0.4464,0.0865,0.3599,0.5584,-0.0114,0.5698,0.6386,5.7109,42.4502,16.6906,16.5352,13.922,0.9429,2.8953,15334009.0,27.8796,3.4892,5.8259,1.0699,69.8643,16.0563,,16.2926,15.5902,87.2031,86.1131,86.1131,79.6238,84.4024,53.2072,,17.1797,0.375,16.4132,0.3616,-18.5185,16.6803
2013-10-07,31.88,32.54,31.72,17.04,247996,4861099.3215,292352.5614,21.6439,22.002,0.518,42.8571,85.7143,42.8571,0.4918,15.3856,16.3654,17.3452,-0.0854,141.2981,35.1125,17.1013,29.0181,16.686,16.6074,16.2396,41.0952,,0.2587,2.0837,,,,0,16.5937,0.4468,0.0695,0.3773,0.518,-0.0459,0.5639,0.6645,5.8242,38.4285,16.7442,16.5352,14.3575,0.675,2.8861,15086013.0,26.0965,3.2199,4.1244,1.0646,67.5563,16.1982,,16.3654,15.6204,86.0079,79.0054,79.0054,63.3484,51.0691,0.0,,17.2112,0.4393,16.4907,0.3769,-23.0769,16.7507
2013-10-08,31.9,32.34,31.83,17.05,294445,4566654.3215,109377.7596,22.1706,23.0331,0.5085,35.7143,78.5714,42.8571,0.477,15.4784,16.4375,17.3965,-0.1373,117.5686,35.3998,17.1461,29.0181,16.7424,16.6667,16.2998,39.6969,,0.9685,2.8307,,,,0,16.6116,0.4429,0.0525,0.3904,0.5085,-0.0477,0.5562,0.6908,5.9365,32.6072,16.7442,16.5352,13.7456,0.9375,2.7972,15380458.0,24.9843,3.145,5.8178,1.0371,67.6999,16.3259,,16.4375,15.658,76.1453,63.3174,63.3174,46.9799,18.2495,1.5413,,17.2289,0.2839,16.5746,0.3879,-22.5071,16.8126
2013-10-09,31.83,32.13,31.38,16.9,133364,4493748.6682,1383.7456,21.8172,22.906,0.4808,28.5714,71.4286,42.8571,0.4716,15.5593,16.4924,17.4255,-0.3733,79.4106,26.927,17.1408,17.223,16.767,16.6981,16.3444,37.9572,,1.4818,0.7804,,,,0,16.6176,0.4228,0.0259,0.3969,0.4808,-0.0637,0.5445,0.7176,6.0461,28.5677,16.7442,16.5352,16.5666,0.7875,2.7903,15247094.0,23.4605,2.9606,4.887,1.0224,63.4635,16.4409,,16.4924,15.6894,62.6676,45.6802,45.6802,26.7123,0.5138,0.0,,17.1807,0.4018,16.6725,0.3924,-30.4843,16.8487
2013-10-10,31.92,31.99,31.53,16.94,156759,4398330.1465,-73281.8575,21.4891,22.2838,0.4818,21.4286,64.2857,42.8571,0.4555,15.644,16.547,17.45,-0.6522,72.589,28.1377,17.1419,17.223,16.7935,16.7303,16.3885,36.393,,1.3852,-0.8726,,,,0,16.637,0.4052,0.0067,0.3986,0.4818,-0.0532,0.5349,0.7448,6.1551,36.955,16.7442,16.5352,15.9251,0.5679,2.6891,15403853.0,22.552,2.9542,3.4686,1.0467,64.0688,16.5443,,16.547,15.7229,46.7244,31.1756,31.1756,19.8347,3.6662,9.4573,,17.1496,0.2464,16.775,0.392,-28.49,16.8864
2013-10-11,31.59,31.75,31.25,16.93,121693,4447007.3465,-81676.69,20.6661,21.5387,0.4814,14.2857,57.1429,42.8571,0.4421,15.7539,16.6033,17.4527,0.02,50.9377,27.4878,17.1365,9.9681,16.8144,16.7568,16.4286,34.6215,,1.0518,-2.3562,,,,0,16.6498,0.386,-0.01,0.396,0.4814,-0.0463,0.5278,0.7724,6.2628,38.9182,16.7442,16.5352,17.6629,0.6,2.6117,15282160.0,21.5741,2.9398,3.6745,1.0344,63.7439,16.6374,,16.6033,15.7561,33.8051,24.5596,24.5596,27.1318,5.3586,6.6185,,17.1154,0.2679,16.8616,0.3874,-29.0598,16.9153
2013-10-14,31.54,31.84,31.31,16.93,181288,4470951.0446,-70067.3366,20.0369,20.4721,0.4568,7.1429,50.0,42.8571,0.4308,15.8349,16.6496,17.4644,0.1321,49.5471,27.6853,17.1301,11.8564,16.8328,16.7805,16.466,32.7588,,0.2447,-2.3404,,,,0,16.6754,0.367,-0.0233,0.3902,0.4568,-0.059,0.5158,0.8004,6.3695,43.3964,16.7442,16.5352,16.8298,0.7072,2.5441,15463448.0,21.3574,2.7773,4.3579,1.0509,63.8426,16.7212,,16.6496,15.7873,27.4666,26.6647,26.6647,33.0275,8.3418,8.9495,,17.0857,0.2839,16.9288,0.3793,-28.7749,16.9397
2013-10-15,31.63,31.63,30.82,16.7,153494,4450106.1804,-65580.7545,18.6337,19.3449,0.4448,0.0,42.8571,42.8571,0.4311,15.9245,16.6842,17.4438,-0.5679,9.4339,13.0898,17.0631,0.3929,16.8122,16.7696,16.4833,30.8797,191.8947,-0.0682,-1.2133,-0.8377,-0.2061,16.5361,1,16.6765,0.3291,-0.0489,0.378,0.4448,-0.0572,0.502,0.8287,6.4728,45.0094,16.8004,16.621,19.9753,-0.2947,2.5813,15309954.0,19.8189,2.697,-1.7339,1.0362,56.5449,17.4754,,16.6842,15.8154,26.7277,28.959,28.959,26.7176,5.1893,0.0,,16.9761,0.4339,16.9659,0.365,-45.4545,16.9248
2013-10-16,31.29,31.67,30.31,16.35,350390,4207924.8568,-134841.1417,18.1087,18.7844,0.4266,14.2857,35.7143,21.4286,0.4523,15.9131,16.6796,17.4461,-0.5662,-30.2045,-4.3116,16.9196,11.2827,16.7412,16.7137,16.4734,29.1203,198.1204,-0.2716,-0.6252,-0.892,-0.311,16.5431,0,16.6749,0.2678,-0.0881,0.356,0.4266,-0.0575,0.4841,0.8575,6.5716,38.2128,16.8004,16.621,21.9949,-0.6589,2.7663,14959564.0,17.5349,2.5824,-3.874,0.9987,47.8442,17.4658,,16.6796,15.8348,26.5684,24.0817,24.0817,12.5,2.9832,0.0,,16.7683,0.7286,16.9726,0.3415,-65.8307,16.8579
2013-10-17,30.47,31.44,30.07,16.77,172162,4344900.4627,-107333.5035,17.9538,18.0713,0.3708,7.1429,28.5714,21.4286,0.4724,15.9271,16.6914,17.4557,0.6058,-19.4144,12.9903,16.9058,15.9401,16.7453,16.721,16.4953,27.6069,203.8024,-0.2877,0.0369,-0.9323,-0.4036,16.5501,0,16.6773,0.2502,-0.0846,0.3348,0.3708,-0.0925,0.4633,0.8865,6.6735,36.6073,16.8004,16.621,21.4974,-0.6054,2.8173,15131726.0,15.5862,2.2393,-3.4844,1.0269,56.4951,17.4412,,16.6914,15.8638,29.759,36.2364,36.2364,69.4915,18.0246,54.0737,,16.7563,0.7339,16.9623,0.3184,-41.3793,16.8469
2013-10-18,31.55,34.19,31.23,18.05,1398595,5280762.5853,211451.5241,18.7882,18.6143,0.3729,0.0,100.0,100.0,0.5519,15.8526,16.7849,17.7172,0.7264,170.8294,43.8509,17.2129,29.6354,16.9467,16.8987,16.6107,26.2662,205.7944,-0.1673,0.1075,-0.9443,-0.4351,16.5887,1,16.8373,0.336,0.001,0.3351,0.3729,-0.0742,0.4471,0.916,6.7873,69.8664,17.2022,17.2128,17.0813,0.9268,3.0571,16530321.0,31.4695,2.2409,5.4113,1.1126,71.9255,16.1093,,16.7849,15.9203,39.0068,56.7023,56.7023,88.1154,51.3579,100.0,,17.1955,1.5855,16.9596,0.3148,-11.8846,17.0032
2013-10-21,33.85,35.15,33.61,18.11,655511,4795514.1827,168243.4961,20.2104,19.6599,0.3457,85.7143,100.0,14.2857,0.5714,15.7969,16.8722,17.9476,-0.026,235.8932,44.817,17.4732,38.6996,17.1261,17.0606,16.722,25.0344,204.2056,-0.1606,-0.0379,-0.9349,-0.41,16.6621,1,16.9306,0.4042,0.0553,0.3489,0.3457,-0.0833,0.4291,0.946,6.9006,72.5585,17.2317,17.4701,15.3179,1.0715,3.1548,17185832.0,34.6587,2.0664,6.2873,1.0659,72.4085,16.1093,,16.8722,15.9786,56.6717,77.0763,77.0763,73.622,84.6912,100.0,,17.5435,0.825,16.9658,0.3241,-26.378,17.1499
2013-10-22,34.88,35.45,33.99,18.88,436083,5112122.3882,236011.5958,21.7129,20.9212,0.3815,78.5714,100.0,21.4286,0.5934,15.6785,17.0107,18.3429,0.2534,248.4322,55.5893,17.8721,41.2457,17.3966,17.3038,16.8822,23.912,193.1388,-0.2244,0.0217,-0.8493,-0.2273,16.7613,1,17.1628,0.5145,0.1325,0.382,0.3815,-0.0365,0.418,0.9763,7.0204,73.7497,17.6174,17.5504,13.6964,1.8322,3.1421,17621915.0,32.9262,2.2653,10.7446,1.1102,77.7946,16.1638,,17.0107,16.0489,73.2617,86.0066,86.0066,96.2825,100.0,100.0,,18.068,0.8786,17.0079,0.3515,-3.7175,17.3889
2013-10-23,35.17,36.92,35.06,19.43,380587,5222615.3882,277436.1733,23.8626,22.4696,0.4487,71.4286,100.0,28.5714,0.6222,15.542,17.1762,18.8105,0.586,259.2681,61.2962,18.3244,51.808,17.7087,17.5867,17.0706,22.9267,176.9871,-0.3605,0.5379,-0.669,0.0526,16.8833,1,17.4533,0.6382,0.205,0.4332,0.4487,0.0344,0.4144,1.0072,7.1445,75.1249,17.888,17.9442,12.1283,2.5233,3.2028,18002502.0,38.205,2.6438,14.9287,1.1181,80.6481,16.2486,,17.1762,16.1342,83.2798,86.7565,86.7565,90.365,100.0,100.0,,18.641,0.9965,17.0959,0.396,-9.635,17.6821
2013-10-24,36.22,37.1,35.87,19.73,232562,5349295.502,309468.43,25.9384,23.7912,0.5452,64.2857,100.0,35.7143,0.6248,15.413,17.3439,19.2749,0.4878,215.3763,64.0543,18.7584,52.924,18.019,17.8719,17.2672,22.013,155.7477,-0.1003,2.0808,-0.3543,0.4108,17.0325,1,17.8771,0.7518,0.2549,0.497,0.5452,0.1237,0.4214,1.0385,7.2703,74.8533,18.038,17.9924,11.214,2.7858,3.1674,18235064.0,36.428,3.1884,16.4453,1.1517,82.0271,16.3898,,17.3439,16.2267,88.9074,93.9592,93.9592,95.23,100.0,100.0,,19.1617,0.6589,17.2458,0.4526,-3.9829,17.9958
2013-10-25,36.79,36.98,36.18,19.81,161804,5507054.402,344635.0551,27.8659,25.0183,0.6612,57.1429,92.8571,35.7143,0.6108,15.3698,17.5178,19.6658,0.225,172.4848,64.7783,19.1215,52.924,18.2939,18.1297,17.4553,21.1396,140.6951,1.0121,2.5439,-0.0992,0.6334,17.213,1,18.2779,0.8387,0.2734,0.5653,0.6612,0.2171,0.4442,1.0703,7.3957,79.4698,18.0781,17.9924,10.6515,2.8769,3.0838,18396868.0,34.6009,3.839,16.9937,1.1622,82.3892,16.5641,,17.5178,16.3213,91.5574,93.9567,93.9567,96.2751,100.0,100.0,,19.5623,0.4286,17.4651,0.5137,-1.8492,18.2954
2013-10-28,37.14,37.49,36.08,19.47,122314,5429849.1112,303125.6223,29.8936,25.8554,0.7457,50.0,100.0,50.0,0.6211,15.4579,17.6798,19.9017,-0.5674,140.3162,51.0197,19.3225,56.2529,18.4746,18.3082,17.6044,20.4826,141.2423,1.6742,1.3615,-0.1087,0.626,17.3847,1,18.4517,0.8702,0.2439,0.6263,0.7457,0.2681,0.4776,1.1025,7.5164,81.9839,18.0781,18.0969,9.7256,2.534,3.1903,18274554.0,34.7373,4.2975,14.9636,1.1417,75.5098,16.7297,,17.6798,16.4089,91.3773,86.216,86.216,67.1429,66.6667,0.0,,19.7239,0.7554,17.7449,0.5684,-15.4987,18.5237
2013-10-29,36.48,36.48,35.49,19.26,140460,5419917.596,255427.5884,30.8727,26.1809,0.8286,42.8571,92.8571,50.0,0.6146,15.4931,17.7931,20.0932,-0.5354,98.9279,43.0564,19.424,43.6018,18.5953,18.435,17.727,20.196,144.9916,1.8614,0.6444,-0.1735,0.5737,17.5418,1,18.5626,0.8684,0.1937,0.6747,0.8286,0.3063,0.5223,1.1352,7.6338,81.5521,18.0781,18.0969,12.8013,2.5608,3.1913,18134094.0,32.5949,4.7451,15.3353,1.1395,71.5282,16.931,,17.7931,16.4917,82.2846,66.6811,66.6811,36.6255,33.3333,0.0,,19.7499,0.5304,18.0514,0.6114,-20.7547,18.7012
2013-10-30,35.99,35.99,35.29,19.09,169254,5420399.8012,212847.4954,31.4846,26.0754,0.8939,35.7143,85.7143,50.0,0.5976,15.5602,17.8973,20.2344,-0.4986,76.5388,36.878,19.456,39.4392,18.672,18.5228,17.8282,19.8563,150.9048,2.0222,-0.3339,-0.274,0.4863,17.6837,1,18.6227,0.8438,0.1353,0.7085,0.8939,0.3136,0.5804,1.1682,7.7484,77.8598,18.0781,18.0969,13.5198,2.7429,3.1298,17964840.0,31.1288,5.086,16.7759,1.1271,68.439,17.1202,,17.8973,16.5742,64.2717,39.9179,39.9179,15.9855,0.0,0.0,,19.6901,0.3761,18.3547,0.6407,-24.9326,18.8341
2013-10-31,35.53,35.97,34.8,18.98,296731,5438152.9379,181727.3195,31.3543,25.6956,0.9737,28.5714,78.5714,50.0,0.5997,15.608,17.9774,20.3468,-0.094,61.0882,32.5044,19.4442,29.6607,18.7187,18.5832,17.9132,19.3341,159.0965,1.6495,-1.2738,-0.4083,0.3568,17.7995,1,18.6582,0.8055,0.0776,0.7279,0.9737,0.3265,0.6471,1.2017,7.8607,74.7093,18.0781,18.0969,15.6255,2.2072,3.1603,17668109.0,28.8035,5.505,13.1629,1.1209,66.2522,17.298,,17.9774,16.6597,43.9396,25.2198,25.2198,23.0483,0.0,0.0,,19.5847,0.6268,18.6387,0.6563,-27.8976,18.9307
2013-11-01,35.3,35.47,34.6,18.75,222758,5415109.0069,145143.5132,30.9553,24.7945,1.0819,21.4286,71.4286,50.0,0.5901,15.7001,18.0583,20.4165,-0.3563,43.8659,24.1541,19.3697,25.768,18.7227,18.6048,17.9748,18.7521,172.2844,1.2026,-1.6255,-0.6058,0.1343,17.9091,1,18.6649,0.7479,0.016,0.7319,1.0819,0.353,0.7289,1.2355,7.9695,70.3474,18.0781,18.0969,16.0411,0.6911,3.1482,17445351.0,27.1778,6.0858,3.8279,1.1069,62.0771,17.4652,,18.0583,16.738,27.5491,17.5095,17.5095,13.4948,0.0,0.0,,19.4082,0.4661,18.8757,0.6574,-33.6927,18.9771
2013-11-04,34.94,35.38,34.75,18.91,163487,5531848.3341,154126.8771,30.5848,24.3467,1.161,14.2857,64.2857,50.0,0.5721,15.8142,18.1515,20.4889,0.556,43.2458,27.583,19.3427,25.768,18.7509,18.6449,18.0438,18.2305,188.6047,0.5567,-1.8566,-0.8049,-0.1496,18.0276,1,18.691,0.7071,-0.0198,0.727,1.161,0.3454,0.8155,1.2698,8.0789,73.3713,18.0781,18.0969,15.3653,0.7929,3.0259,17608838.0,26.0328,6.4941,4.3774,1.1322,63.7915,17.6224,,18.1515,16.8182,22.3815,24.4151,24.4151,36.7021,6.0466,18.1399,,19.3177,0.3372,19.0535,0.6497,-29.6496,19.0277
2013-11-05,35.22,35.75,34.82,18.66,101385,5434823.9793,112918.9697,30.5616,24.2577,1.1181,7.1429,57.1429,50.0,0.5668,15.9413,18.2322,20.5231,-0.4086,39.0523,18.8999,19.2546,30.2603,18.7376,18.6476,18.0898,17.8835,200.8816,-0.1064,-1.4208,-0.9127,-0.3564,18.1317,1,18.6878,0.6479,-0.0633,0.7111,1.1181,0.2282,0.8899,1.3043,8.1847,76.6811,18.2871,18.0969,14.4002,-0.2196,3.0367,17507453.0,26.8967,6.2217,-1.1631,1.1415,59.45,17.7701,,18.2322,16.892,21.4708,22.4877,22.4877,17.2662,6.0466,0.0,18.7764,19.1543,0.4982,19.157,0.6317,-35.7143,19.0252
2013-11-06,35.03,35.35,34.51,18.62,97993,5395167.0907,73177.7277,30.0584,24.4233,1.0979,0.0,50.0,50.0,0.5584,16.1056,18.3181,20.5307,-0.3215,26.169,17.3706,19.1672,23.5159,18.7198,18.6441,18.1292,17.7684,219.0829,-0.4289,-0.7098,-0.9947,-0.6304,18.2576,1,18.6815,0.5907,-0.0964,0.687,1.0979,0.1465,0.9513,1.3392,8.2891,74.246,18.9299,18.4076,15.6961,-0.8036,2.9989,17409460.0,25.3481,6.0879,-4.1368,1.1105,58.6853,17.909,,18.3181,16.9667,23.5333,23.6972,23.6972,17.1233,6.0466,0.0,18.894,19.0077,0.45,19.1836,0.6059,-43.6102,18.9949
2013-11-07,34.81,35.29,34.38,18.5,99139,5328711.2775,29122.3946,29.3895,24.7999,1.0084,0.0,42.8571,42.8571,0.5534,16.2754,18.3961,20.5168,-0.3077,16.8503,12.8755,19.0613,20.6938,18.6858,18.6247,18.1566,17.8175,232.3473,-0.5162,-0.2471,-0.9918,-0.7917,18.3681,0,18.6777,0.5293,-0.1262,0.6555,1.0084,0.0185,0.9899,1.3745,8.3912,61.7667,18.9594,19.0451,15.6074,-1.2268,2.9915,17310321.0,23.7524,5.5743,-6.2194,1.0246,56.4377,18.0395,,18.3961,17.039,20.4326,15.1128,15.1128,10.9489,0.0,0.0,18.9868,18.848,0.4875,19.1484,0.5733,-76.2887,18.9305
2013-11-08,34.48,35.44,33.79,18.95,226026,5535558.1515,74267.1824,27.9024,24.8077,0.9081,0.0,35.7143,35.7143,0.577,16.4754,18.4971,20.5188,0.5394,17.3619,24.2812,19.0837,8.5713,18.7263,18.6679,18.2152,17.9063,245.8783,-0.5198,0.1228,-0.9343,-0.9127,18.4751,0,18.6883,0.511,-0.1156,0.6266,0.9081,-0.0998,1.008,1.4101,8.4968,56.2834,19.1523,19.0934,17.8126,-0.8572,3.045,17536347.0,21.1524,5.0031,-4.3278,1.0461,62.1406,20.0844,,18.4971,17.1203,25.0126,36.2278,36.2278,80.6113,25.8501,77.5503,19.0598,18.8808,0.8839,19.089,0.5427,-57.2988,18.9219
2013-11-11,35.25,36.7,33.9,18.32,199332,5376877.0424,35494.4989,27.7473,25.8049,0.745,92.8571,28.5714,-64.2857,0.6427,16.6724,18.5662,20.4599,-0.3792,14.8573,3.7364,18.9408,25.7304,18.6632,18.6211,18.2227,17.9748,260.7932,-0.3752,0.2904,-0.8111,-0.9871,18.5733,0,18.679,0.4405,-0.1489,0.5894,0.745,-0.2537,0.9987,1.446,8.595,52.4057,19.0612,19.0934,14.8476,-1.1518,3.509,17337015.0,25.1354,4.0939,-5.9163,0.9699,51.8682,20.0646,,18.5662,17.1881,28.8139,35.101,35.101,13.7427,25.8501,0.0,19.1105,18.6818,1.4974,19.0005,0.505,-89.1916,18.821
2013-11-12,33.5,36.41,33.2,18.43,578533,5234496.6468,-28896.6793,26.6908,26.3146,0.5771,100.0,21.4286,-78.5714,0.7197,16.9612,18.653,20.3447,0.2835,-9.0217,6.8289,18.8517,12.9564,18.628,18.5962,18.2384,18.0185,277.6953,-0.283,0.195,-0.6061,-0.991,18.6722,0,18.6636,0.3896,-0.1598,0.5494,0.5771,-0.3863,0.9635,1.4823,8.6934,35.2537,19.0612,18.9353,16.0623,-0.825,3.9039,17915548.0,20.8441,3.1621,-4.2837,0.949,53.4144,20.045,,18.653,17.2563,38.1013,42.9751,42.9751,34.5714,30.8675,15.0522,19.1404,18.5716,1.7197,18.9047,0.465,-71.7949,18.7412
2013-11-13,34.37,35.56,34.28,18.77,467512,5322155.1468,-24720.2131,25.7098,26.7879,0.4529,92.8571,14.2857,-78.5714,0.7172,17.4527,18.7741,20.0954,0.5234,-5.0563,15.2273,18.8614,12.9564,18.6502,18.6196,18.2779,18.0573,299.2189,-0.2745,0.1097,-0.272,-0.8728,18.7749,0,18.6699,0.3722,-0.1418,0.514,0.4529,-0.4527,0.9056,1.5188,8.7942,39.9836,19.0612,18.9353,14.9652,-0.3214,3.8208,18383060.0,19.4203,2.4728,-1.6835,0.9517,57.6137,19.9998,,18.7741,17.3282,37.2349,33.6285,33.6285,52.5714,23.6611,55.931,19.1549,18.6066,0.6857,18.8187,0.429,-57.1096,18.7159
2013-11-14,35.09,35.62,34.38,18.52,186181,5191753.0699,-62255.9366,24.8605,27.3771,0.3291,85.7143,7.1429,-78.5714,0.7133,17.9007,18.8616,19.8226,-0.4211,-36.7992,7.4461,18.8044,13.8206,18.6302,18.6064,18.2959,18.1129,-33.934,-0.2572,0.2651,0.1919,-0.5582,18.8468,1,18.6572,0.3343,-0.1438,0.478,0.3291,-0.4929,0.822,1.5557,8.8914,34.2682,18.8924,18.9353,13.9734,-0.4554,3.8513,18196879.0,18.4552,1.7906,-2.3998,0.9351,53.723,19.9555,,18.8616,17.3955,39.5663,42.0952,42.0952,39.1429,29.6799,18.0563,19.1558,18.5457,0.6616,18.7447,0.3929,-68.0653,18.6661
2013-11-15,34.51,35.15,34.44,18.76,186131,5304480.2952,-36084.0758,24.072,27.4724,0.2311,78.5714,0.0,-78.5714,0.6895,18.0077,18.8967,19.7858,0.7042,-50.2351,13.3457,18.8152,13.8206,18.6495,18.6263,18.33,18.2032,-4.0322,-0.0522,0.2598,0.6556,-0.0703,18.8998,0,18.6609,0.3195,-0.1268,0.4463,0.2311,-0.4875,0.7186,1.5929,8.9901,39.5526,18.788,18.7237,13.4227,0.0107,3.6761,18383010.0,17.7278,1.2528,0.0572,0.9634,56.6728,19.9122,,18.8967,17.4691,41.1778,47.8095,47.8095,51.7143,52.5374,83.625,19.1473,18.5831,0.3804,18.6936,0.3608,-48.2857,18.66
2013-11-18,35.18,35.25,34.4,18.58,124034,5262143.2398,-35567.9161,23.4557,27.4701,0.1346,71.4286,64.2857,-7.1429,0.6728,18.0921,18.92,19.748,-0.5883,-66.0971,7.7959,18.7782,15.4434,18.6387,18.62,18.3484,18.3477,19.6221,-0.074,-0.1704,0.9035,0.3358,18.919,0,18.658,0.2903,-0.1249,0.4151,0.1346,-0.4747,0.6094,1.6303,9.086,39.8208,18.7049,18.7237,12.7736,-0.3268,3.621,18258976.0,17.4396,0.7272,-1.7285,0.9647,53.8979,19.8696,,18.92,17.529,45.1864,45.6544,45.6544,46.1059,37.7318,11.5141,19.1311,18.5505,0.4553,18.6589,0.3296,-57.7143,18.6371
2013-11-19,34.74,34.9,34.43,18.65,127232,5340648.0909,-7144.4968,22.8833,27.1188,0.0606,64.2857,57.1429,-7.1429,0.6427,18.0719,18.9083,19.7446,0.1489,-71.6642,9.6722,18.7643,15.4434,18.6402,18.6238,18.3706,18.5078,35.6333,-0.2586,0.1844,0.9867,0.5826,18.907,0,18.6578,0.2696,-0.1165,0.386,0.0606,-0.4335,0.4941,1.6681,9.1816,40.4196,18.646,18.7237,12.4161,-0.0161,3.4463,18386208.0,16.9515,0.3264,-0.0861,0.9767,54.8361,19.828,,18.9083,17.5898,46.4182,45.7908,45.7908,39.5522,41.2494,28.6091,19.1091,18.5515,0.2518,18.6325,0.3007,-54.0,18.63
